unicode_id,sign_grapheme,unicodeTrLit,syllabarySign,PhoneticsVersion
U+12214,𒈔,lu₂ squared,LU2,ADDAX(LU2) | DUX(LU2) | GIRIX(LU2) | LU2 | NA6 | RUH2 | addax(LU2) | dux(LU2) | girix(LU2) | lu2 | na6 | ruh2 | ŠA11 | ŠAGAX(LU2) | ŠAĜAX(LU2) | ša11 | šagax(LU2) | šaĝax(LU2)
U+12215,𒈕,lu₂ sheshig,LU₂@s,ad₇ | addaₓ | dim₃ | irina₃ | ri₉ | rin₅ | ug₈? | kama₆ | kamad | lugam
U+12216,𒈖,lu₃,LU3,GADX(LU3) | GAR5 | GUDX(LU3) | GUG2 | KUK2 | LU3 | gadx(LU3) | gar5 | gudx(LU3) | gug2 | kuk2 | lu3
U+12217,𒈗,lugal,LUGAL,BIŠEBA | BIŠEBI | HANIŠ2 | LILLAN | LUGAL | LUGALA | NURRA | RAB3 | SAG4 | SAĜ4 | bišeba | bišebi | haniš2 | lillan | lugal | lugala | nurra | rab3 | sag4 | saĝ4 | ŠAR3 | ŠARAX(LUGAL) | ŠARRA | ŠARRU | ŠUGUR | šar3 | šarax(LUGAL) | šarra | šarru | šugur
U+12218,𒈘,lugal / lugal,|LUGAL&LUGAL|,adamen₂ | adamin₂ | dadrum? | gug₅ | kukuₓ | adamenₓ | eₓ | gug₅ | adamin₂ | gug₅
U+12219,𒈙,lugal opposing lugal,LUGAL,BIŠEBA | BIŠEBI | HANIŠ2 | LILLAN | LUGAL | LUGALA | NURRA | RAB3 | SAG4 | SAĜ4 | bišeba | bišebi | haniš2 | lillan | lugal | lugala | nurra | rab3 | sag4 | saĝ4 | ŠAR3 | ŠARAX(LUGAL) | ŠARRA | ŠARRU | ŠUGUR | šar3 | šarax(LUGAL) | šarra | šarru | šugur
U+1221A,𒈚,lugal sheshig,LUGAL@s,dimₓ
U+1221B,𒈛,luh,LUH,HULUH | LAH3 | LAHA3 | LIH3 | LUH | LUHU | NAH | RAH | RIH | RUH | SUBUR2 | SUGAL7 | SUKAL | SUKKAL | huluh | lah3 | laha3 | lih3 | luh | luhu | nah | rah | rih | ruh | subur2 | sugal7 | sukal | sukkal | ŠUKAL | ŠUKKAL | šukal | šukkal
U+1221C,𒈜,lul,LUL,BAH3 | BUH | DUGAX(LUL) | DUNGA2 | ILUMER3 | KA5 | KUŠUM2 | LAB2 | LEP | LIB | LIBI | LIP | LU5 | LUB | LUGX(LUL) | LUL | LULU | LUP | NAR | NARI | PAH | PAN2 | PIH | PUH | SAR7 | SULUG | ZULUG | bah3 | buh | dugax(LUL) | dunga2 | ilumer3 | ka5 | kušum2 | lab2 | lep | lib | libi | lip | lu5 | lub | lugx(LUL) | lul | lulu | lup | nar | nari | pah | pan2 | pih | puh | sar7 | sulug | zulug | ŠATAM | ŠATTAM | ŠAŢAM | ŠE11 | šatam | šattam | šaţam | še11
U+1221D,𒈝,lum,LUM,EGIR5 | EĜIR5 | GAMX(LUM) | GU15 | GUD6 | GUM2 | GUMU | GUN5 | GUZ | HU5 | HUM | HUMU | HUS | HUZ | KUNX(LUM) | KUS2 | KUĜX(LUM) | KUŞ2 | LAMX(LUM) | LU4 | LUM | LUMA | LUMU | NIM4 | NU4 | NUM2 | QUM3 | egir5 | eĝir5 | gamx(LUM) | gu15 | gud6 | gum2 | gumu | gun5 | guz | hu5 | hum | humu | hus | huz | kunx(LUM) | kus2 | kuĝx(LUM) | kuş2 | lamx(LUM) | lu4 | lum | luma | lumu | nim4 | nu4 | num2 | qum3
U+1221E,𒈞,lum / lum,|LUM&LUM|,gum₂-gum₂ | gumgum
U+1221F,𒈟,lum / lum gar / gar,|LUM&LUM.GAR&GAR|,lugud₃
U+12220,𒈠,ma,MA,MA | PEŠ3 | PEŠŠE | WA6 | ma | peš3 | pešše | wa6
U+12221,𒈡,ma × tak₄,MA×TAK4,MA×TAK4 | ŠIRX(|MA×TAK4|) | širx(|MA×TAK4|)
U+12222,𒈢,ma gunu,MA@g,DURBA | HAŠHUR | MA@G | MA@g | durba | hašhur
U+12223,𒈣,ma₂,MA2,HUX(MA2) | MA2 | hux(MA2) | ma2
U+12224,𒈤,mah,MAH,AL6 | MAH | MAHA | MIH | al6 | mah | maha | mih | ŠUTUR | šutur
U+12225,𒈥,mar,MAR,GAR7 | MAR | MARA | WAR2 | gar7 | mar | mara | war2 | ĜAR7 | ĝar7
U+12226,𒈦,mash,MAŠ,BA7 | BAŠ | MA7 | MAS | MAŚ | MAŞ | MAŠ | MAŠA | NAŠ | SA9 | TIL9 | WAŠ | ZIPAH | ba7 | baš | ma7 | mas | maś | maş | maš | maša | naš | sa9 | til9 | waš | zipah
U+12227,𒈧,mash₂,MAŠ2,KUN8 | MAZ2 | MAŠ2 | MAŠAKU | kun8 | maz2 | maš2 | mašaku
U+12228,𒈨,me,ME,BA13 | DEŠ4 | DIŠ4 | GALX(ME) | GAX(ME) | GEX(ME) | ISIB | IŠIB | MA6 | ME | MEN2 | MEŠ2 | MI3 | SIB | SIP | TUBA | ba13 | deš4 | diš4 | galx(ME) | gax(ME) | gex(ME) | isib | išib | ma6 | me | men2 | meš2 | mi3 | sib | sip | tuba | ŠAB4 | ŠIB | ŠIP | šab4 | šib | šip
U+12229,𒈩,mes,MES,DUBX(MES) | KIŠIB | MES | MESA | MESI | MEZ | MEŠ3 | MIS | MIŞ | MIŠ | RID | RIT | RIŢ | dubx(MES) | kišib | mes | mesa | mesi | mez | meš3 | mis | miş | miš | rid | rit | riţ
U+1222A,𒈪,mi,MI,DUGUD2 | GA12 | GE6 | GI6 | GIG2 | GIGGI | GIGI2 | GIKKI | KU10 | KU10-KU10 | KUKKU5 | KUKU5 | ME2 | MI | MUŠ9 | MUŠI | MUŠU | SIL4 | SUX(MI) | WI4 | dugud2 | ga12 | ge6 | gi6 | gig2 | giggi | gigi2 | gikki | ku10 | ku10-ku10 | kukku5 | kuku5 | me2 | mi | muš9 | muši | mušu | sil4 | sux(MI) | wi4 | ĜE6 | ĜI6 | ĝe6 | ĝi6 | ŞIL2 | şil2
U+1222B,𒈫,min,MIN,MENX(MIN) | MIN | MINA | menx(MIN) | min | mina | ŠIN2 | ŠINA | šin2 | šina
U+1222C,𒈬,mu,MU,GU10 | I14 | IA5 | MEHIDA | MEHIDI | MEHIDU | MU | MUHALDIM | MUHALDIMA | SUH7 | TAH3 | TUH3 | WU4 | gu10 | i14 | ia5 | mehida | mehidi | mehidu | mu | muhaldim | muhaldima | suh7 | tah3 | tuh3 | wu4 | ĜU10 | ĝu10 | ŠAD2 | ŠU10 | ŠUM3 | ŠUMU | šad2 | šu10 | šum3 | šumu
U+1222D,𒈭,mu / mu,|MU&MU|,dah | siskurₓ | tah | taha | tuh₂ | ṭah
U+1222E,𒈮,mug,MUG,BUK | GAGGIM | GAGIM | GAKIM | GUGGIM | GUGIM | GUKIM | MUG | MUGA | MUGUX(MUG) | MUK | MUQ | PUK | WUK | buk | gaggim | gagim | gakim | guggim | gugim | gukim | mug | muga | mugux(MUG) | muk | muq | puk | wuk | ŠUK2 | šuk2
U+1222F,𒈯,mug gunu,MUG@g,MUG@G | MUG@g | UTTU4 | UŢU4 | ZADIM | uttu4 | uţu4 | zadim
U+12230,𒈰,munsub,MUNSUB,MUNSUB | MUNŠUB | MUSUB | SUB5 | SUMUR3 | munsub | munšub | musub | sub5 | sumur3 | ŠUB4 | šub4
U+12231,𒈱,murgu₂,MURGU2,EĜIR6 | LUMX(MURGU2) | MUR7 | MUR8 | MURGU2 | eĝir6 | lumx(MURGU2) | mur7 | mur8 | murgu2
U+12232,𒈲,mush,MUŠ,IMDUDU | IRHAN | MUŠ | NERAH | NIRAH | SAHAN | ULUDI | ULUKI | WUŠ | ZER3 | ZIR3 | imdudu | irhan | muš | nerah | nirah | sahan | uludi | uluki | wuš | zer3 | zir3 | ŞIR | ŞUR2 | şir | şur2 | ŠAHAN2 | ŠER10 | ŠERAH | ŠIR10 | ŠUBAX(MUŠ) | šahan2 | šer10 | šerah | šir10 | šubax(MUŠ)
U+12233,𒈳,mush × a,MUŠ×A,MUŠ×A | ŠEX(|MUŠ×A|) | šex(|MUŠ×A|)
U+12234,𒈴,mush × kur,MUŠ×KUR,MUŠ×KUR
U+12235,𒈵,mush × za,MUŠ×ZA,MUŠ×ZA | ŠEX(|MUŠ×ZA|) | šex(|MUŠ×ZA|)
U+12236,𒈶,mush / mush,|MUŠ&MUŠ|,arinaₓ | mušₓ
U+12237,𒈷,mush / mush × a + na,|(MUŠ&MUŠ)×(A.NA)|,arinaₓ
U+12238,𒈸,mush crossing mush,|MUŠ%MUŠ|,arinaₓ | kunigara₄ | mušₓ | mušdama₂ | muškuₓ | re₈ | ri₈ | rin₄ | riₓ
U+12239,𒈹,mush₃,MUŠ3,ENNIN | GA-ŠA-AN-AN-NA | INANA | INANNA | ININI | INNANA | INNIN | IŠTAR | MIM2 | MUŠ3 | MUŠKU | NINNI6 | SAR5 | SE27 | SED6 | SEDI6 | SUBA4 | SUH10 | SUKU6 | SUKUD3 | SUKUŠ | SUS2 | SUSBU4 | SUZ2 | ZANARU | ennin | ga-ša-an-an-na | inana | inanna | inini | innana | innin | ištar | mim2 | muš3 | mušku | ninni6 | sar5 | se27 | sed6 | sedi6 | suba4 | suh10 | suku6 | sukud3 | sukuš | sus2 | susbu4 | suz2 | zanaru | ŠE23 | ŠED12 | ŠUBA4 | še23 | šed12 | šuba4
U+1223A,𒈺,mush₃ × a,MUŠ3×A,MUŠ3×A | ŠEDX(|MUŠ3×A|) | ŠEX(|MUŠ3×A|) | šedx(|MUŠ3×A|) | šex(|MUŠ3×A|)
U+1223B,𒈻,mush₃ × a + di,MUŠ3×A+DI,AMAGI | HALBA | HALBI | HALBU | MABI | MAMMI | MUŠ3×A+DI | SE9 | SED | SEDI | SID | amagi | halba | halbi | halbu | mabi | mammi | se9 | sed | sedi | sid | ŠE4 | ŠED7 | še4 | šed7 | MUŠ3×AxDI
U+1223C,𒈼,mush₃ × di,MUŠ3×DI,AMAGIX(|MUŠ3×DI|) | HALBAX(|MUŠ3×DI|) | HALBIX(|MUŠ3×DI|) | MUŠ3×DI | SEDX(|MUŠ3×DI|) | SEX(|MUŠ3×DI|) | amagix(|MUŠ3×DI|) | halbax(|MUŠ3×DI|) | halbix(|MUŠ3×DI|) | sedx(|MUŠ3×DI|) | sex(|MUŠ3×DI|) | ŠEX(|MUŠ3×DI|) | šex(|MUŠ3×DI|)
U+1223D,𒈽,mush₃ gunu,MUŠ3@g,MUŠ2 | MUŠ3@G | MUŠ3@g | SE28 | SED7 | SEDI7 | SIH4 | SU10 | SUH | SUKU5 | SUKUD2 | SUS | SUSBU2 | SUZ | SUZBU2 | SUŠBU | TIŠPAK | muš2 | se28 | sed7 | sedi7 | sih4 | su10 | suh | suku5 | sukud2 | sus | susbu2 | suz | suzbu2 | sušbu | tišpak | ŠE24 | ŠED13 | ŠUH | ŠUKX(MUŠ3@G) | ŠUSBU | ŠUŠINAKX(MUŠ3@G) | še24 | šed13 | šuh | šukx(MUŠ3@g) | šusbu | šušinakx(MUŠ3@g)
U+1223E,𒈾,na,NA,ANIKU | NA | NE6 | NU8 | aniku | na | ne6 | nu8
U+1223F,𒈿,na₂,NA2,DARAMX(NA2) | NA2 | NAD3 | NE7 | NU2 | NUD | TIMUAX(NA2) | daramx(NA2) | na2 | nad3 | ne7 | nu2 | nud | timuax(NA2) | ŠEX(NA2) | šex(NA2)
U+12240,𒉀,naga,NAGA,EREŠ2 | ERIŠ2 | HILIB2 | NAGA | NAK2 | NAMA | NANGA6 | NAĜA | NIDABA2 | NISABA2 | TE3 | TEME | TU22 | UGAX(NAGA) | ereš2 | eriš2 | hilib2 | naga | nak2 | nama | nanga6 | naĝa | nidaba2 | nisaba2 | te3 | teme | tu22 | ugax(NAGA)
U+12241,𒉁,naga inv.,NAGA@180,teme₂ | temeₓ
U+12242,𒉂,naga × shu tenu,NAGA×ŠU@t,NAGA×ŠU@T | NAGA×ŠU@t | TU23 | tu23
U+12243,𒉃,naga opposing naga,NAGA,EREŠ2 | ERIŠ2 | HILIB2 | NAGA | NAK2 | NAMA | NANGA6 | NAĜA | NIDABA2 | NISABA2 | TE3 | TEME | TU22 | UGAX(NAGA) | ereš2 | eriš2 | hilib2 | naga | nak2 | nama | nanga6 | naĝa | nidaba2 | nisaba2 | te3 | teme | tu22 | ugax(NAGA)
U+12244,𒉄,nagar,NAGAR,ALLA | BULUG4 | E10 | HAIA | HAYA | ILDUMX(NAGAR) | ILLA | LAMGA | NAGAR | NAGARA | NIMINX(NAGAR) | alla | bulug4 | e10 | haia | haya | ildumx(NAGAR) | illa | lamga | nagar | nagara | niminx(NAGAR)
U+12245,𒉅,nam nutillu,BURU₅,birₓ | bur₅ | buru₅ | parₓ | buru₅
U+12246,𒉆,nam,NAM,BIR5 | BIX(NAM) | NA7 | NAM | PIR6 | SI13 | SIM | SIN2 | bir5 | bix(NAM) | na7 | nam | pir6 | si13 | sim | sin2 | ŚIM2 | śim2 | ŠAM4 | ŠEN3 | ŠIM2 | šam4 | šen3 | šim2
U+12247,𒉇,nam₂,NAM2,NAM2 | nam2
U+12248,𒉈,ne,NE,BAR7 | BARAX(NE) | BE7 | BI2 | BIL | BILA | BILI | BIR9 | DE3 | DI7 | DIDALX(NE) | DU17 | GE9 | GI9 | GIBIL4 | GIR10 | GUM3 | IBBIX(NE) | IZI | IZU | KU16 | KUM2 | KUN9 | LAM2 | LAMA2 | LE9 | LEM4 | LI9 | LIM4 | NE | NI5 | NUNX(NE) | PE5 | PEL | PI5 | PIL | QUM2 | TE4 | TI9 | ZAH | ZIX(NE) | bar7 | barax(NE) | be7 | bi2 | bil | bila | bili | bir9 | de3 | di7 | didalx(NE) | du17 | ge9 | gi9 | gibil4 | gir10 | gum3 | ibbix(NE) | izi | izu | ku16 | kum2 | kun9 | lam2 | lama2 | le9 | lem4 | li9 | lim4 | ne | ni5 | nunx(NE) | pe5 | pel | pi5 | pil | qum2 | te4 | ti9 | zah | zix(NE) | ŞAH | ŞEH2 | şah | şeh2 | ŠARX(NE) | ŠE6 | ŠEG6 | ŠEMX(NE) | ŠEĜ6 | šarx(NE) | še6 | šeg6 | šemx(NE) | šeĝ6 | ŢE3 | ŢI5 | ţe3 | ţi5
U+12249,𒉉,ne × a,NE×A,ENTEN | ENTENA | EŠ13 | NE×A | enten | entena | eš13
U+1224A,𒉊,ne × ud,NE×UD,EMEŠ2 | EŠ12 | NE×UD | emeš2 | eš12
U+1224B,𒉋,ne sheshig,NE@s,bel₂ | bi₅ | bil₂ | ge₁₀ | gi₁₀ | gibi | gibil | gibila | gigiₓ | gil₄ | ne₈ | pel₂ | pil₂ | bilₓ | bilₓ | bilₓ | bilₓ | bilₓ | bilₓ | bilₓ | bilₓ | bilₓ | bilₓ
U+1224C,𒉌,ni,NI,BE3 | BUX(NI) | DEX(NI) | DIG | DIGI | DIK | DIQ | GAMAR | GUB4 | GUR13 | HAX(NI) | I3 | IA3 | ILIX(NI) | LE2 | LI2 | LIBX(NI) | LID2 | MU5 | NE2 | NI | SAL3 | SAR3 | SUL2 | SUŠ2 | TIQ2 | UX(NI) | YA3 | ZAGGA | ZAL | ZALA | ZALLI | ZAR2 | ZAĜA | be3 | bux(NI) | dex(NI) | dig | digi | dik | diq | gamar | gub4 | gur13 | hax(NI) | i3 | ia3 | ilix(NI) | le2 | li2 | libx(NI) | lid2 | mu5 | ne2 | ni | sal3 | sar3 | sul2 | suš2 | tiq2 | ux(NI) | ya3 | zagga | zal | zala | zalli | zar2 | zaĝa | ŞAL | şal | ŠAL3 | ŠAMNU | ŠAR8 | šal3 | šamnu | šar8 | 'a5 | 'A5 | bu16 | BU16
U+1224D,𒉍,ni × e,NI×E,NI×E
U+1224E,𒉎,ni₂,NI2,ME10 | NI2 | me10 | ni2
U+1224F,𒉏,nim,NIM,ALAMAX(NIM) | DEH3 | DEHI3 | DIH3 | DIHI3 | ELAM | ELAMA | ELAMU | ENIM2 | NAM3 | NEM | NI7 | NIM | NIMA | NU3 | NUM | RUM3 | TEHE3 | TEHI3 | TU8 | TUM4 | TUMU4 | alamax(NIM) | deh3 | dehi3 | dih3 | dihi3 | elam | elama | elamu | enim2 | nam3 | nem | ni7 | nim | nima | nu3 | num | rum3 | tehe3 | tehi3 | tu8 | tum4 | tumu4
U+12250,𒉐,nim × gan₂ tenu,NIM×GAN2@t,KUX(|NIM×GAN2@T|) | NIM×GAN2@T | NIM×GAN2@t | TU25 | TUM3 | TUMU3 | kux(|NIM×GAN2@t|) | tu25 | tum3 | tumu3
U+12251,𒉑,nim × gar + gan₂ tenu,NIM×GAR+GAN2@t,KIR7 | NIM×GAR+GAN2@T | NIM×GAR+GAN2@t | TUM11 | kir7 | tum11 | NIM×GARxGAN2@T | NIM×GARxGAN2@t
U+12252,𒉒,ninda₂,NINDA2,GUR9 | INDA | NIDA2 | NINDA2 | gur9 | inda | nida2 | ninda2
U+12253,𒉓,ninda₂ × an,NINDA2×AN,NINDA2×AN | SAMX(|NINDA2×AN|) | SAN3 | SAX(|NINDA2×AN|) | samx(|NINDA2×AN|) | san3 | sax(|NINDA2×AN|) | ŠAM3 | ŠAN | šam3 | šan
U+12254,𒉔,ninda₂ × ash,NINDA2×AŠ,INDAGARAX(|NINDA2×AŠ|) | NINDA2×AŠ | indagarax(|NINDA2×AŠ|)
U+12255,𒉕,ninda₂ × ash + ash,NINDA2×AŠ+AŠ,NINDA2×AŠ+AŠ | SAX(|NINDA2×AŠ+AŠ|) | sax(|NINDA2×AŠ+AŠ|) | NINDA2×AŠxAŠ | SAX(|NINDA2×AŠxAŠ|) | sax(|NINDA2×AŠxAŠ|)
U+12256,𒉖,ninda₂ × gud,NINDA2×GUD,INDAGRA | NINDA2×GUD | indagra
U+12257,𒉗,ninda₂ × me + gan₂ tenu,NINDA2×ME+GAN2@t,NINDA2×ME+GAN2@T | NINDA2×ME+GAN2@t | NINDAMEKAR | nindamekar | NINDA2×MExGAN2@T | NINDA2×MExGAN2@t
U+12258,𒉘,ninda₂ × ne,NINDA2×NE,AG2 | AGA2 | AKA2 | AM2 | AĜ2 | EG3 | EM3 | EĜ3 | IG3 | IM3 | IĜ3 | NINDA2×NE | RAM | RAMA | UGX(|NINDA2×NE|) | ag2 | aga2 | aka2 | am2 | aĝ2 | eg3 | em3 | eĝ3 | ig3 | im3 | iĝ3 | ram | rama | ugx(|NINDA2×NE|)
U+12259,𒉙,ninda₂ × nun,NINDA2×NUN,NINDA2×NUN
U+1225A,𒉚,ninda₂ × she,NINDA2×ŠE,AGX(|NINDA2×ŠE|) | NINDA2×ŠE | SA10 | SAM2 | agx(|NINDA2×ŠE|) | sa10 | sam2 | ŠAM2 | šam2
U+1225B,𒉛,ninda₂ × she + a an,,
U+1225C,𒉜,ninda₂ × she + ash,NINDA2×ŠE+AŠ,NINDA2×ŠE+AŠ | SAX(|NINDA2×ŠE+AŠ|) | sax(|NINDA2×ŠE+AŠ|) | NINDA2×ŠExAŠ | SAX(|NINDA2×ŠExAŠ|) | sax(|NINDA2×ŠExAŠ|)
U+1225D,𒉝,ninda₂ × she + ash + ash,NINDA2×ŠE+AŠ+AŠ,NINDA2×ŠE+AŠ+AŠ | SAX(|NINDA2×ŠE+AŠ+AŠ|) | sax(|NINDA2×ŠE+AŠ+AŠ|) | NINDA2×ŠExAŠxAŠ | SAX(|NINDA2×ŠExAŠxAŠ|) | sax(|NINDA2×ŠExAŠxAŠ|)
U+1225E,𒉞,ninda₂ × u₂ + ash,NINDA2×U2+AŠ,MURU11 | MURUM11 | NINDA2×U2+AŠ | UBUDIL | UBUDILI | UGUDIL | UGUDILI | UR7 | URU6 | URUM | UŠBAR6 | UŠBUR6 | muru11 | murum11 | ubudil | ubudili | ugudil | ugudili | ur7 | uru6 | urum | ušbar6 | ušbur6 | NINDA2×U2xAŠ
U+1225F,𒉟,ninda₂ × ush,NINDA2×UŠ,NINDA2×UŠ | SUHUŠ2 | suhuš2
U+12260,𒉠,nisag,NISAG,MUR2 | MURI | MURU2 | MURUB4 | NESAG | NESAĜ | NISAG | NISAĜ | SAG5 | SAX(NISAG) | SAĜ5 | ZAG3 | ZAX(NISAG) | ZAĜ3 | mur2 | muri | muru2 | murub4 | nesag | nesaĝ | nisag | nisaĝ | sag5 | sax(NISAG) | saĝ5 | zag3 | zax(NISAG) | zaĝ3
U+12261,𒉡,nu,NU,LA3 | NU | SARX(NU) | SIR5 | SURX(NU) | UL2 | la3 | nu | sarx(NU) | sir5 | surx(NU) | ul2 | ŠIR5 | šir5
U+12262,𒉢,nu₁₁,NU11,DURI | ENŠAB | GEŠNU | GIŠNU | NU11 | NUMX(NU11) | NURX(NU11) | PIL6 | SAKARX(NU11) | SUDX(NU11) | duri | enšab | gešnu | gišnu | nu11 | numx(NU11) | nurx(NU11) | pil6 | sakarx(NU11) | sudx(NU11) | ĜEŠNU | ĝešnu
U+12263,𒉣,nun,NUN,...RI | ...ri | ABX(NUN) | AGARGARAX(NUN) | DABAX(NUN) | DABX(NUN) | ERIDA | ERIDU | ERIDUG | ERIDUGA | GAR6 | GARA6 | LI11 | NU6 | NUN | NUNA | NUNUN | NUĜX(NUN) | RABX(NUN) | SIL2 | ZA4 | ZALX(NUN) | ZEL | ZIL | abx(NUN) | agargarax(NUN) | dabax(NUN) | dabx(NUN) | erida | eridu | eridug | eriduga | gar6 | gara6 | li11 | nu6 | nun | nuna | nunun | nuĝx(NUN) | rabx(NUN) | sil2 | za4 | zalx(NUN) | zel | zil | ŞIL | şil
U+12264,𒉤,nun lagar × gar,|NUN.LAGAR×GAR|,gagaₓ | galgaₓ | ŋalgaₓ | gagaₓ
U+12265,𒉥,nun lagar × mash,,
U+12266,𒉦,nun lagar × sal,|NUN.LAGAR×SAL|,arhus₂ | arhuš₂ | immal₂ | šallam | šilaₓ | šilam | šillatₓ | turₓ | uš₅ | immal | šilam⁻ | arhuš₃ | immal | šalam₂ | šallam₂ | šilam₂ | turₓ | uš₆
U+12267,𒉧,nun lagar × sal / nun lagar × sal,|(NUN.LAGAR×SAL)&(NUN.LAGAR×SAL)|,akarₓ | akraₓ
U+12268,𒉨,nun lagar × ush,|NUN.LAGAR×UŠ|,xrigₓ
U+12269,𒉩,nun tenu,NUN@t,AGARGARA | GARX(NUN@T) | NAPPILU | NUN@T | NUN@t | agargara | garx(NUN@t) | nappilu
U+1226A,𒉪,nun / nun,|NUN&NUN|,lurₓ | nar₃ | naraₓ | nenerₓ | ner | ninir | nir | nira | nur | ri₅ | šer₇ | tirₓ?
U+1226B,𒉫,nun crossing nun,|NUN%NUN|,adamen₄ | adamin₄ | eribura | irburaₓ | iribura | liri₆ | liru₆ | lirum₆ | šed₃ | šeššed | šid₃ | urgilim
U+1226C,𒉬,nun crossing nun lagar / lagar,|NUN%NUN.LAGAR&LAGAR|,akar | ega₂
U+1226D,𒉭,nunuz,NUNUZ,NUNU | NUNUS | NUNUZ | NUS | NUZ | PEL5 | SUG9 | nunu | nunus | nunuz | nus | nuz | pel5 | sug9
U+1226E,𒉮,nunuz ab₂ × ashgab,NUNUZ.AB2×AŠGAB,NUNUZ.AB2×AŠGAB | SAMAN5 | USAN3 | USAN3-SUR5 | USANDUX(|NUNUZ.AB2×AŠGAB|) | USANSURUX(|NUNUZ.AB2×AŠGAB|) | USUN | UZUNX(|NUNUZ.AB2×AŠGAB|) | saman5 | usan3 | usan3-sur5 | usandux(|NUNUZ.AB2×AŠGAB|) | usansurux(|NUNUZ.AB2×AŠGAB|) | usun | uzunx(|NUNUZ.AB2×AŠGAB|) | ŠAKAN5 | šakan5
U+1226F,𒉯,nunuz ab₂ × bi,NUNUZ.AB2×BI,HARAX(|NUNUZ.AB2×BI|) | HUBUR | MUD3 | NUNUZ.AB2×BI | PIHU2 | harax(|NUNUZ.AB2×BI|) | hubur | mud3 | pihu2
U+12270,𒉰,nunuz ab₂ × dug,NUNUZ.AB2×DUG,LAHTAN5 | NUNUZ.AB2×DUG | lahtan5
U+12271,𒉱,nunuz ab₂ × gud,NUNUZ.AB2×GUD,NUNUZ.AB2×GUD | USAGX(|NUNUZ.AB2×GUD|) | USANX(|NUNUZ.AB2×GUD|) | usagx(|NUNUZ.AB2×GUD|) | usanx(|NUNUZ.AB2×GUD|)
U+12272,𒉲,nunuz ab₂ × igi gunu,NUNUZ.AB2×IGI@g,NUNUZ.AB2×IGI@G | NUNUZ.AB2×IGI@g | PIHU6 | pihu6
U+12273,𒉳,nunuz ab₂ × kad₃,NUNUZ.AB2×KAD3,MUD8 | NUNUZ.AB2×KAD3 | mud8
U+12274,𒉴,nunuz ab₂ × la,NUNUZ.AB2×LA,LAHTAN | LAHTAX(|NUNUZ.AB2×LA|) | MUDX(|NUNUZ.AB2×LA|) | NUNUZ.AB2×LA | USAGX(|NUNUZ.AB2×LA|) | lahtan | lahtax(|NUNUZ.AB2×LA|) | mudx(|NUNUZ.AB2×LA|) | usagx(|NUNUZ.AB2×LA|)
U+12275,𒉵,nunuz ab₂ × ne,NUNUZ.AB2×NE,LAHTAN4 | NUNUZ.AB2×NE | lahtan4
U+12276,𒉶,nunuz ab₂ × sila₃,NUNUZ.AB2×SILA3,LAHTAN2 | NUNUZ.AB2×SILA3 | lahtan2
U+12277,𒉷,nunuz ab₂ × u₂,NUNUZ.AB2×U2,HARUBX(|NUNUZ.AB2×U2|) | NUNUZ.AB2×U2 | harubx(|NUNUZ.AB2×U2|)
U+12278,𒉸,nunuz kisim₅ × bi,NUNUZ.KISIM5×BI,HARAX(|NUNUZ.KISIM5×BI|) | NUNUZ.KISIM5×BI | harax(|NUNUZ.KISIM5×BI|)
U+12279,𒉹,nunuz kisim₅ × bi u,|NUNUZ.KISIM₅×BI.U|,lahtan₃
U+1227A,𒉺,pa,PA,ADDIRX(PA) | ARI3 | ARU | BA2 | DUR6 | DURU6 | ENDUR | GEŠTARA | GIDAR | GIDIRX(PA) | GIDRI | GIDRU | GIŠTURU | HAD | HANIŠ3 | HAS2 | HAZ2 | HAŞ2 | HAŢ | HENDUR | HUD | KUMX(PA) | KUN2 | LAR | LU9 | LUG2 | LUN | LUĜ2 | MAŠ4 | MIDRA | MU6 | MUA | MUATI | MUATU | MUDRU | MUNSUBX(PA) | MUWA | MUWATI | MUYA | MUYATI | PA | SAG3 | SAK3 | SEG3 | SI29 | SIG3 | SIGGA2 | SIQQAX(PA) | SULLAT2 | UGULA | UGULU | UX(PA) | ZAG2 | ZAK2 | ZAQ2 | addirx(PA) | ari3 | aru | ba2 | dur6 | duru6 | endur | geštara | gidar | gidirx(PA) | gidri | gidru | gišturu | had | haniš3 | has2 | haz2 | haş2 | haţ | hendur | hud | kumx(PA) | kun2 | lar | lu9 | lug2 | lun | luĝ2 | maš4 | midra | mu6 | mua | muati | muatu | mudru | munsubx(PA) | muwa | muwati | muya | muyati | pa | sag3 | sak3 | seg3 | si29 | sig3 | sigga2 | siqqax(PA) | sullat2 | ugula | ugulu | ux(PA) | zag2 | zak2 | zaq2 | ĜEDAR | ĜEDRU | ĜEŠTURU | ĜIDRI | ĜIDRU | ĝedar | ĝedru | ĝešturu | ĝidri | ĝidru | ŠAG3 | ŠULLAT2 | šag3 | šullat2
U+1227B,𒉻,pad,PAD,BAD2 | BAT2 | BU15 | KUR6 | KURUM6 | KURUMMAX(PAD) | PAD | PADA | PAT | PATA | PAX(PAD) | PAŢ | bad2 | bat2 | bu15 | kur6 | kurum6 | kurummax(PAD) | pad | pada | pat | pata | pax(PAD) | paţ | ŠUG | ŠUK | ŠUKU | ŠUKUN3 | ŠUKUR2 | ŠUQ | ŠUTUG | šug | šuk | šuku | šukun3 | šukur2 | šuq | šutug
