unicode_id,allograph_sign,compound_form,component_position,allograph_ucun,allographCompound_cun,allographCompound_useq,signList_analogue
U+12097,|EN.NUNUZ.DIM₂|,|EN.NUNUZ.MA|,1,𒂗,𒂗𒉭𒈠,U+12097; U+1226D; U+12220,
U+1226D,|EN.NUNUZ.DIM₂|,|EN.NUNUZ.MA|,2,𒉭,𒂗𒉭𒈠,U+12097; U+1226D; U+12220,
U+12220,|EN.NUNUZ.DIM₂|,|EN.NUNUZ.MA|,3,𒈠,𒂗𒉭𒈠,U+12097; U+1226D; U+12220,
U+12097,|EN.NUNUZ.ZI.AN.ŠEŠ.KI|,|EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,1,𒂗,𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+12261,|EN.NUNUZ.ZI.AN.ŠEŠ.KI|,|EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,2,𒉡,𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+1226D,|EN.NUNUZ.ZI.AN.ŠEŠ.KI|,|EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,3,𒉭,𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+12363,|EN.NUNUZ.ZI.AN.ŠEŠ.KI|,|EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,4,𒍣,𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+1202D,|EN.NUNUZ.ZI.AN.ŠEŠ.KI|,|EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,5,𒀭,𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+122C0,|EN.NUNUZ.ZI.AN.ŠEŠ.KI|,|EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,6,𒋀,𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+121A0,|EN.NUNUZ.ZI.AN.ŠEŠ.KI|,|EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,7,𒆠,𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+12097,|EN.NUNUZ.ZI.AN.UD|,|EN.NU.NUNUZ.ZI.AN.UD|,1,𒂗,𒂗𒉡𒉭𒍣𒀭𒌓,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+12313,
U+12261,|EN.NUNUZ.ZI.AN.UD|,|EN.NU.NUNUZ.ZI.AN.UD|,2,𒉡,𒂗𒉡𒉭𒍣𒀭𒌓,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+12313,
U+1226D,|EN.NUNUZ.ZI.AN.UD|,|EN.NU.NUNUZ.ZI.AN.UD|,3,𒉭,𒂗𒉡𒉭𒍣𒀭𒌓,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+12313,
U+12363,|EN.NUNUZ.ZI.AN.UD|,|EN.NU.NUNUZ.ZI.AN.UD|,4,𒍣,𒂗𒉡𒉭𒍣𒀭𒌓,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+12313,
U+1202D,|EN.NUNUZ.ZI.AN.UD|,|EN.NU.NUNUZ.ZI.AN.UD|,5,𒀭,𒂗𒉡𒉭𒍣𒀭𒌓,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+12313,
U+12313,|EN.NUNUZ.ZI.AN.UD|,|EN.NU.NUNUZ.ZI.AN.UD|,6,𒌓,𒂗𒉡𒉭𒍣𒀭𒌓,U+12097; U+12261; U+1226D; U+12363; U+1202D; U+12313,
U+12097,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN.PAP.IGI@g.NUN.EZEN×KASKAL|,1,𒂗,𒂗𒉽𒅊𒉣𒂬,U+12097; U+1227D; U+1214A; U+12263; U+120AC,
U+1227D,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN.PAP.IGI@g.NUN.EZEN×KASKAL|,2,𒉽,𒂗𒉽𒅊𒉣𒂬,U+12097; U+1227D; U+1214A; U+12263; U+120AC,
U+1214A,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN.PAP.IGI@g.NUN.EZEN×KASKAL|,3,𒅊,𒂗𒉽𒅊𒉣𒂬,U+12097; U+1227D; U+1214A; U+12263; U+120AC,
U+12263,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN.PAP.IGI@g.NUN.EZEN×KASKAL|,4,𒉣,𒂗𒉽𒅊𒉣𒂬,U+12097; U+1227D; U+1214A; U+12263; U+120AC,
U+120AC,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN.PAP.IGI@g.NUN.EZEN×KASKAL|,5,𒂬,𒂗𒉽𒅊𒉣𒂬,U+12097; U+1227D; U+1214A; U+12263; U+120AC,
X,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN×IGI@g.NUN.EZEN×KASKAL|,1,,X𒉣𒂬,X; U+12263; U+120AC,
U+12263,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN×IGI@g.NUN.EZEN×KASKAL|,2,𒉣,X𒉣𒂬,X; U+12263; U+120AC,
U+120AC,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN×IGI@g.NUN.EZEN×KASKAL|,3,𒂬,X𒉣𒂬,X; U+12263; U+120AC,
X,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN×IGI@g.NUN.ME.EZEN×KASKAL|,1,,X𒉣𒈨𒂬,X; U+12263; U+12228; U+120AC,
U+12263,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN×IGI@g.NUN.ME.EZEN×KASKAL|,2,𒉣,X𒉣𒈨𒂬,X; U+12263; U+12228; U+120AC,
U+12228,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN×IGI@g.NUN.ME.EZEN×KASKAL|,3,𒈨,X𒉣𒈨𒂬,X; U+12263; U+12228; U+120AC,
U+120AC,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|EN×IGI@g.NUN.ME.EZEN×KASKAL|,4,𒂬,X𒉣𒈨𒂬,X; U+12263; U+12228; U+120AC,
U+1214A,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|IGI@g.EN.NUN.ME.EZEN×KASKAL|,1,𒅊,𒅊𒂗𒉣𒈨𒂬,U+1214A; U+12097; U+12263; U+12228; U+120AC,
U+12097,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|IGI@g.EN.NUN.ME.EZEN×KASKAL|,2,𒂗,𒅊𒂗𒉣𒈨𒂬,U+1214A; U+12097; U+12263; U+12228; U+120AC,
U+12263,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|IGI@g.EN.NUN.ME.EZEN×KASKAL|,3,𒉣,𒅊𒂗𒉣𒈨𒂬,U+1214A; U+12097; U+12263; U+12228; U+120AC,
U+12228,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|IGI@g.EN.NUN.ME.EZEN×KASKAL|,4,𒈨,𒅊𒂗𒉣𒈨𒂬,U+1214A; U+12097; U+12263; U+12228; U+120AC,
U+120AC,|EN.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|IGI@g.EN.NUN.ME.EZEN×KASKAL|,5,𒂬,𒅊𒂗𒉣𒈨𒂬,U+1214A; U+12097; U+12263; U+12228; U+120AC,
U+1202D,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|AN.EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,1,𒀭,𒀭𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+1202D; U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+12097,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|AN.EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,2,𒂗,𒀭𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+1202D; U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+12261,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|AN.EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,3,𒉡,𒀭𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+1202D; U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+1226D,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|AN.EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,4,𒉭,𒀭𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+1202D; U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+12363,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|AN.EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,5,𒍣,𒀭𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+1202D; U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+1202D,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|AN.EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,6,𒀭,𒀭𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+1202D; U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+122C0,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|AN.EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,7,𒋀,𒀭𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+1202D; U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+121A0,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|AN.EN.NU.NUNUZ.ZI.AN.ŠEŠ.KI|,8,𒆠,𒀭𒂗𒉡𒉭𒍣𒀭𒋀𒆠,U+1202D; U+12097; U+12261; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+122A9,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|SAL.NUNUZ.ZI.AN.ŠEŠ.KI|,1,𒊩,𒊩𒉭𒍣𒀭𒋀𒆠,U+122A9; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+1226D,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|SAL.NUNUZ.ZI.AN.ŠEŠ.KI|,2,𒉭,𒊩𒉭𒍣𒀭𒋀𒆠,U+122A9; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+12363,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|SAL.NUNUZ.ZI.AN.ŠEŠ.KI|,3,𒍣,𒊩𒉭𒍣𒀭𒋀𒆠,U+122A9; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+1202D,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|SAL.NUNUZ.ZI.AN.ŠEŠ.KI|,4,𒀭,𒊩𒉭𒍣𒀭𒋀𒆠,U+122A9; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+122C0,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|SAL.NUNUZ.ZI.AN.ŠEŠ.KI|,5,𒋀,𒊩𒉭𒍣𒀭𒋀𒆠,U+122A9; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+121A0,|EN.SAL.ME.NUNUZ.ZI.AN.ŠEŠ.KI|,|SAL.NUNUZ.ZI.AN.ŠEŠ.KI|,6,𒆠,𒊩𒉭𒍣𒀭𒋀𒆠,U+122A9; U+1226D; U+12363; U+1202D; U+122C0; U+121A0,
U+122E0,EREN,|SIK₂.NUN|,1,𒋠,𒋠𒉣,U+122E0; U+12263,LAK665 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK671 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL398 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU373 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES327 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL300 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL062 [Hittite period (~1650–1180 BCE) | Hittite]; KWU895 [Ur III (~2112–2004 BCE) | Administrative]; MZL818 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE274 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP304 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA541 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12263,EREN,|SIK₂.NUN|,2,𒉣,𒋠𒉣,U+122E0; U+12263,LAK665 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK671 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL398 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU373 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES327 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL300 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL062 [Hittite period (~1650–1180 BCE) | Hittite]; KWU895 [Ur III (~2112–2004 BCE) | Administrative]; MZL818 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE274 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP304 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA541 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1204D,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.EŠ₂.ŠE.NUN|,1,𒁍,𒁍𒂠𒊺𒉣,U+1204D; U+120A0; U+122BA; U+12263,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.EŠ₂.ŠE.NUN|,2,𒂠,𒁍𒂠𒊺𒉣,U+1204D; U+120A0; U+122BA; U+12263,
U+122BA,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.EŠ₂.ŠE.NUN|,3,𒊺,𒁍𒂠𒊺𒉣,U+1204D; U+120A0; U+122BA; U+12263,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.EŠ₂.ŠE.NUN|,4,𒉣,𒁍𒂠𒊺𒉣,U+1204D; U+120A0; U+122BA; U+12263,
U+1204D,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.NU.NUN.LUH.EŠ₂|,1,𒁍,𒁍𒉡𒉣𒈛𒂠,U+1204D; U+12261; U+12263; U+1221B; U+120A0,
U+12261,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.NU.NUN.LUH.EŠ₂|,2,𒉡,𒁍𒉡𒉣𒈛𒂠,U+1204D; U+12261; U+12263; U+1221B; U+120A0,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.NU.NUN.LUH.EŠ₂|,3,𒉣,𒁍𒉡𒉣𒈛𒂠,U+1204D; U+12261; U+12263; U+1221B; U+120A0,
U+1221B,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.NU.NUN.LUH.EŠ₂|,4,𒈛,𒁍𒉡𒉣𒈛𒂠,U+1204D; U+12261; U+12263; U+1221B; U+120A0,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.NU.NUN.LUH.EŠ₂|,5,𒂠,𒁍𒉡𒉣𒈛𒂠,U+1204D; U+12261; U+12263; U+1221B; U+120A0,
U+1204D,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.NUN.ŠE.EŠ₂|,1,𒁍,𒁍𒉣𒊺𒂠,U+1204D; U+12263; U+122BA; U+120A0,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.NUN.ŠE.EŠ₂|,2,𒉣,𒁍𒉣𒊺𒂠,U+1204D; U+12263; U+122BA; U+120A0,
U+122BA,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.NUN.ŠE.EŠ₂|,3,𒊺,𒁍𒉣𒊺𒂠,U+1204D; U+12263; U+122BA; U+120A0,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.NUN.ŠE.EŠ₂|,4,𒂠,𒁍𒉣𒊺𒂠,U+1204D; U+12263; U+122BA; U+120A0,
U+1204D,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.ŠE.EŠ₂.NUN|,1,𒁍,𒁍𒊺𒂠𒉣,U+1204D; U+122BA; U+120A0; U+12263,
U+122BA,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.ŠE.EŠ₂.NUN|,2,𒊺,𒁍𒊺𒂠𒉣,U+1204D; U+122BA; U+120A0; U+12263,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.ŠE.EŠ₂.NUN|,3,𒂠,𒁍𒊺𒂠𒉣,U+1204D; U+122BA; U+120A0; U+12263,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|BU.ŠE.EŠ₂.NUN|,4,𒉣,𒁍𒊺𒂠𒉣,U+1204D; U+122BA; U+120A0; U+12263,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.EŠ₂.NUN.EŠ₂.TU|,1,𒂠,𒂠𒁍𒂠𒉣𒂠𒌅,U+120A0; U+1204D; U+120A0; U+12263; U+120A0; U+12305,
U+1204D,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.EŠ₂.NUN.EŠ₂.TU|,2,𒁍,𒂠𒁍𒂠𒉣𒂠𒌅,U+120A0; U+1204D; U+120A0; U+12263; U+120A0; U+12305,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.EŠ₂.NUN.EŠ₂.TU|,3,𒂠,𒂠𒁍𒂠𒉣𒂠𒌅,U+120A0; U+1204D; U+120A0; U+12263; U+120A0; U+12305,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.EŠ₂.NUN.EŠ₂.TU|,4,𒉣,𒂠𒁍𒂠𒉣𒂠𒌅,U+120A0; U+1204D; U+120A0; U+12263; U+120A0; U+12305,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.EŠ₂.NUN.EŠ₂.TU|,5,𒂠,𒂠𒁍𒂠𒉣𒂠𒌅,U+120A0; U+1204D; U+120A0; U+12263; U+120A0; U+12305,
U+12305,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.EŠ₂.NUN.EŠ₂.TU|,6,𒌅,𒂠𒁍𒂠𒉣𒂠𒌅,U+120A0; U+1204D; U+120A0; U+12263; U+120A0; U+12305,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.NUN.EŠ₂.TU|,1,𒂠,𒂠𒁍𒉣𒂠𒌅,U+120A0; U+1204D; U+12263; U+120A0; U+12305,
U+1204D,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.NUN.EŠ₂.TU|,2,𒁍,𒂠𒁍𒉣𒂠𒌅,U+120A0; U+1204D; U+12263; U+120A0; U+12305,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.NUN.EŠ₂.TU|,3,𒉣,𒂠𒁍𒉣𒂠𒌅,U+120A0; U+1204D; U+12263; U+120A0; U+12305,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.NUN.EŠ₂.TU|,4,𒂠,𒂠𒁍𒉣𒂠𒌅,U+120A0; U+1204D; U+12263; U+120A0; U+12305,
U+12305,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.BU.NUN.EŠ₂.TU|,5,𒌅,𒂠𒁍𒉣𒂠𒌅,U+120A0; U+1204D; U+12263; U+120A0; U+12305,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.EŠ₂.TU|,1,𒂠,𒂠𒋤𒂠𒌅,U+120A0; U+122E4; U+120A0; U+12305,
U+122E4,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.EŠ₂.TU|,2,𒋤,𒂠𒋤𒂠𒌅,U+120A0; U+122E4; U+120A0; U+12305,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.EŠ₂.TU|,3,𒂠,𒂠𒋤𒂠𒌅,U+120A0; U+122E4; U+120A0; U+12305,
U+12305,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.EŠ₂.TU|,4,𒌅,𒂠𒋤𒂠𒌅,U+120A0; U+122E4; U+120A0; U+12305,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.NUN|,1,𒂠,𒂠𒋤𒉣,U+120A0; U+122E4; U+12263,
U+122E4,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.NUN|,2,𒋤,𒂠𒋤𒉣,U+120A0; U+122E4; U+12263,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.NUN|,3,𒉣,𒂠𒋤𒉣,U+120A0; U+122E4; U+12263,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.NUN.TU.EŠ₂|,1,𒂠,𒂠𒋤𒉣𒌅𒂠,U+120A0; U+122E4; U+12263; U+12305; U+120A0,
U+122E4,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.NUN.TU.EŠ₂|,2,𒋤,𒂠𒋤𒉣𒌅𒂠,U+120A0; U+122E4; U+12263; U+12305; U+120A0,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.NUN.TU.EŠ₂|,3,𒉣,𒂠𒋤𒉣𒌅𒂠,U+120A0; U+122E4; U+12263; U+12305; U+120A0,
U+12305,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.NUN.TU.EŠ₂|,4,𒌅,𒂠𒋤𒉣𒌅𒂠,U+120A0; U+122E4; U+12263; U+12305; U+120A0,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.NUN.TU.EŠ₂|,5,𒂠,𒂠𒋤𒉣𒌅𒂠,U+120A0; U+122E4; U+12263; U+12305; U+120A0,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.UD.NUN.EŠ₂.TU|,1,𒂠,𒂠𒋤𒌓𒉣𒂠𒌅,U+120A0; U+122E4; U+12313; U+12263; U+120A0; U+12305,
U+122E4,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.UD.NUN.EŠ₂.TU|,2,𒋤,𒂠𒋤𒌓𒉣𒂠𒌅,U+120A0; U+122E4; U+12313; U+12263; U+120A0; U+12305,
U+12313,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.UD.NUN.EŠ₂.TU|,3,𒌓,𒂠𒋤𒌓𒉣𒂠𒌅,U+120A0; U+122E4; U+12313; U+12263; U+120A0; U+12305,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.UD.NUN.EŠ₂.TU|,4,𒉣,𒂠𒋤𒌓𒉣𒂠𒌅,U+120A0; U+122E4; U+12313; U+12263; U+120A0; U+12305,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.UD.NUN.EŠ₂.TU|,5,𒂠,𒂠𒋤𒌓𒉣𒂠𒌅,U+120A0; U+122E4; U+12313; U+12263; U+120A0; U+12305,
U+12305,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.SUD.UD.NUN.EŠ₂.TU|,6,𒌅,𒂠𒋤𒌓𒉣𒂠𒌅,U+120A0; U+122E4; U+12313; U+12263; U+120A0; U+12305,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.TU.BU|,1,𒂠,𒂠𒌅𒁍,U+120A0; U+12305; U+1204D,
U+12305,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.TU.BU|,2,𒌅,𒂠𒌅𒁍,U+120A0; U+12305; U+1204D,
U+1204D,|EŠ₂.SUD.NUN.EŠ₂.TU|,|EŠ₂.TU.BU|,3,𒁍,𒂠𒌅𒁍,U+120A0; U+12305; U+1204D,
U+121AA,|EŠ₂.SUD.NUN.EŠ₂.TU|,|KU.BU.NUN.TU.KU|,1,𒆪,𒆪𒁍𒉣𒌅𒆪,U+121AA; U+1204D; U+12263; U+12305; U+121AA,
U+1204D,|EŠ₂.SUD.NUN.EŠ₂.TU|,|KU.BU.NUN.TU.KU|,2,𒁍,𒆪𒁍𒉣𒌅𒆪,U+121AA; U+1204D; U+12263; U+12305; U+121AA,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|KU.BU.NUN.TU.KU|,3,𒉣,𒆪𒁍𒉣𒌅𒆪,U+121AA; U+1204D; U+12263; U+12305; U+121AA,
U+12305,|EŠ₂.SUD.NUN.EŠ₂.TU|,|KU.BU.NUN.TU.KU|,4,𒌅,𒆪𒁍𒉣𒌅𒆪,U+121AA; U+1204D; U+12263; U+12305; U+121AA,
U+121AA,|EŠ₂.SUD.NUN.EŠ₂.TU|,|KU.BU.NUN.TU.KU|,5,𒆪,𒆪𒁍𒉣𒌅𒆪,U+121AA; U+1204D; U+12263; U+12305; U+121AA,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|NUN.EŠ₂.BU|,1,𒉣,𒉣𒂠𒁍,U+12263; U+120A0; U+1204D,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|NUN.EŠ₂.BU|,2,𒂠,𒉣𒂠𒁍,U+12263; U+120A0; U+1204D,
U+1204D,|EŠ₂.SUD.NUN.EŠ₂.TU|,|NUN.EŠ₂.BU|,3,𒁍,𒉣𒂠𒁍,U+12263; U+120A0; U+1204D,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|NUN.ŠE.LAL|,1,𒉣,𒉣𒊺𒇲,U+12263; U+122BA; U+121F2,
U+122BA,|EŠ₂.SUD.NUN.EŠ₂.TU|,|NUN.ŠE.LAL|,2,𒊺,𒉣𒊺𒇲,U+12263; U+122BA; U+121F2,
U+121F2,|EŠ₂.SUD.NUN.EŠ₂.TU|,|NUN.ŠE.LAL|,3,𒇲,𒉣𒊺𒇲,U+12263; U+122BA; U+121F2,
U+122E4,|EŠ₂.SUD.NUN.EŠ₂.TU|,|SUD.NU.NUN.EŠ₂|,1,𒋤,𒋤𒉡𒉣𒂠,U+122E4; U+12261; U+12263; U+120A0,
U+12261,|EŠ₂.SUD.NUN.EŠ₂.TU|,|SUD.NU.NUN.EŠ₂|,2,𒉡,𒋤𒉡𒉣𒂠,U+122E4; U+12261; U+12263; U+120A0,
U+12263,|EŠ₂.SUD.NUN.EŠ₂.TU|,|SUD.NU.NUN.EŠ₂|,3,𒉣,𒋤𒉡𒉣𒂠,U+122E4; U+12261; U+12263; U+120A0,
U+120A0,|EŠ₂.SUD.NUN.EŠ₂.TU|,|SUD.NU.NUN.EŠ₂|,4,𒂠,𒋤𒉡𒉣𒂠,U+122E4; U+12261; U+12263; U+120A0,
