unicode_id,allograph_sign,allograph_form,allograph_ucun,allograph_type,graphic_variant_id,compound_form,component_position,allographCompound_cun,allographCompound_useq,signList_analogue
U+12129,|A.HA.TAR.DU|,|MUŠ.A.HA.DU|,𒄩,Type_2,compound,|MUŠ.A.HA.DU|,3,𒈲𒀀𒄩𒁺,U+12232; U+12000; U+12129; U+1207A,
U+1207A,|A.HA.TAR.DU|,|MUŠ.A.HA.DU|,𒁺,Type_2,compound,|MUŠ.A.HA.DU|,4,𒈲𒀀𒄩𒁺,U+12232; U+12000; U+12129; U+1207A,
U+12232,|A.HA.TAR.DU|,|MUŠ.HA.A.DU|,𒈲,Type_2,compound,|MUŠ.HA.A.DU|,1,𒈲𒄩𒀀𒁺,U+12232; U+12129; U+12000; U+1207A,
U+12129,|A.HA.TAR.DU|,|MUŠ.HA.A.DU|,𒄩,Type_2,compound,|MUŠ.HA.A.DU|,2,𒈲𒄩𒀀𒁺,U+12232; U+12129; U+12000; U+1207A,
U+12000,|A.HA.TAR.DU|,|MUŠ.HA.A.DU|,𒀀,Type_2,compound,|MUŠ.HA.A.DU|,3,𒈲𒄩𒀀𒁺,U+12232; U+12129; U+12000; U+1207A,
U+1207A,|A.HA.TAR.DU|,|MUŠ.HA.A.DU|,𒁺,Type_2,compound,|MUŠ.HA.A.DU|,4,𒈲𒄩𒀀𒁺,U+12232; U+12129; U+12000; U+1207A,
U+12232,|A.HA.TAR.DU|,|MUŠ.DU.HA.A|,𒈲,Type_2,compound,|MUŠ.DU.HA.A|,1,𒈲𒁺𒄩𒀀,U+12232; U+1207A; U+12129; U+12000,
U+1207A,|A.HA.TAR.DU|,|MUŠ.DU.HA.A|,𒁺,Type_2,compound,|MUŠ.DU.HA.A|,2,𒈲𒁺𒄩𒀀,U+12232; U+1207A; U+12129; U+12000,
U+12129,|A.HA.TAR.DU|,|MUŠ.DU.HA.A|,𒄩,Type_2,compound,|MUŠ.DU.HA.A|,3,𒈲𒁺𒄩𒀀,U+12232; U+1207A; U+12129; U+12000,
U+12000,|A.HA.TAR.DU|,|MUŠ.DU.HA.A|,𒀀,Type_2,compound,|MUŠ.DU.HA.A|,4,𒈲𒁺𒄩𒀀,U+12232; U+1207A; U+12129; U+12000,
U+12232,|A.HA.TAR.DU|,|MUŠ.DU.A.HA|,𒈲,Type_2,compound,|MUŠ.DU.A.HA|,1,𒈲𒁺𒀀𒄩,U+12232; U+1207A; U+12000; U+12129,
U+1207A,|A.HA.TAR.DU|,|MUŠ.DU.A.HA|,𒁺,Type_2,compound,|MUŠ.DU.A.HA|,2,𒈲𒁺𒀀𒄩,U+12232; U+1207A; U+12000; U+12129,
U+12000,|A.HA.TAR.DU|,|MUŠ.DU.A.HA|,𒀀,Type_2,compound,|MUŠ.DU.A.HA|,3,𒈲𒁺𒀀𒄩,U+12232; U+1207A; U+12000; U+12129,
U+12129,|A.HA.TAR.DU|,|MUŠ.DU.A.HA|,𒄩,Type_2,compound,|MUŠ.DU.A.HA|,4,𒈲𒁺𒀀𒄩,U+12232; U+1207A; U+12000; U+12129,
U+1207A,|A.HA.TAR.DU|,|DU.MUŠ.A.HA|,𒁺,Type_2,compound,|DU.MUŠ.A.HA|,1,𒁺𒈲𒀀𒄩,U+1207A; U+12232; U+12000; U+12129,
U+12232,|A.HA.TAR.DU|,|DU.MUŠ.A.HA|,𒈲,Type_2,compound,|DU.MUŠ.A.HA|,2,𒁺𒈲𒀀𒄩,U+1207A; U+12232; U+12000; U+12129,
U+12000,|A.HA.TAR.DU|,|DU.MUŠ.A.HA|,𒀀,Type_2,compound,|DU.MUŠ.A.HA|,3,𒁺𒈲𒀀𒄩,U+1207A; U+12232; U+12000; U+12129,
U+12129,|A.HA.TAR.DU|,|DU.MUŠ.A.HA|,𒄩,Type_2,compound,|DU.MUŠ.A.HA|,4,𒁺𒈲𒀀𒄩,U+1207A; U+12232; U+12000; U+12129,
U+122FB,|A.HA.TAR.DU|,|TAR.A.DU|,𒋻,Type_2,compound,|TAR.A.DU|,1,𒋻𒀀𒁺,U+122FB; U+12000; U+1207A,
U+12000,|A.HA.TAR.DU|,|TAR.A.DU|,𒀀,Type_2,compound,|TAR.A.DU|,2,𒋻𒀀𒁺,U+122FB; U+12000; U+1207A,
U+1207A,|A.HA.TAR.DU|,|TAR.A.DU|,𒁺,Type_2,compound,|TAR.A.DU|,3,𒋻𒀀𒁺,U+122FB; U+12000; U+1207A,
U+122FC,|A.HA.TAR.DU|,|TE.A.MUŠ|,𒋼,Type_2,compound,|TE.A.MUŠ|,1,𒋼𒀀𒈲,U+122FC; U+12000; U+12232,
U+12000,|A.HA.TAR.DU|,|TE.A.MUŠ|,𒀀,Type_2,compound,|TE.A.MUŠ|,2,𒋼𒀀𒈲,U+122FC; U+12000; U+12232,
U+12232,|A.HA.TAR.DU|,|TE.A.MUŠ|,𒈲,Type_2,compound,|TE.A.MUŠ|,3,𒋼𒀀𒈲,U+122FC; U+12000; U+12232,
,|A.IGI|,|IGI.A|,𒀀𒅆,Type_3,AIGI_v1,,,,,ASY313 [Standard Babylonian (any period) | Akkadian syllabary]; KWU903 [Ur III (~2112–2004 BCE) | Administrative]; RSP052 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA276 [Standard Babylonian (any period) | Akkadian syllabary]
U+12000,|A.KA|,|A.KA×A|,𒀀,Type_2,compound,|A.KA×A|,1,𒀀𒅘,U+12000; U+12158,
U+12158,|A.KA|,|A.KA×A|,𒅘,Type_2,compound,|A.KA×A|,2,𒀀𒅘,U+12000; U+12158,
U+12000,|A.LAGAB×HAL|,|A.LAGAB×A|,𒀀,Type_2,compound,|A.LAGAB×A|,1,𒀀𒆹,U+12000; U+121B9,ASY314 [Standard Babylonian (any period) | Akkadian syllabary]; KWU904 [Ur III (~2112–2004 BCE) | Administrative]; RSP054 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121B9,|A.LAGAB×HAL|,|A.LAGAB×A|,𒆹,Type_2,compound,|A.LAGAB×A|,2,𒀀𒆹,U+12000; U+121B9,ASY314 [Standard Babylonian (any period) | Akkadian syllabary]; KWU904 [Ur III (~2112–2004 BCE) | Administrative]; RSP054 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
,|A.LAGAB×HAL|,|GA₂×(HAL.A)|,𒀀𒇉,Type_3,ALAGABHA_v1,,,,,ASY314 [Standard Babylonian (any period) | Akkadian syllabary]; KWU904 [Ur III (~2112–2004 BCE) | Administrative]; RSP054 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12000,|A.LAGAB×KUL|,|A.LAGAB×U|,𒀀,Type_2,compound,|A.LAGAB×U|,1,𒀀𒇥,U+12000; U+121E5,
U+121E5,|A.LAGAB×KUL|,|A.LAGAB×U|,𒇥,Type_2,compound,|A.LAGAB×U|,2,𒀀𒇥,U+12000; U+121E5,
U+12000,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×HAL.ŠU₂|,𒀀,Type_2,compound,|A.LAGAB×HAL.ŠU₂|,1,𒀀𒇉𒋙,U+12000; U+121C9; U+122D9,
U+121C9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×HAL.ŠU₂|,𒇉,Type_2,compound,|A.LAGAB×HAL.ŠU₂|,2,𒀀𒇉𒋙,U+12000; U+121C9; U+122D9,
U+122D9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×HAL.ŠU₂|,𒋙,Type_2,compound,|A.LAGAB×HAL.ŠU₂|,3,𒀀𒇉𒋙,U+12000; U+121C9; U+122D9,
U+12000,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×HAL.ŠU₂.A|,𒀀,Type_2,compound,|A.LAGAB×HAL.ŠU₂.A|,1,𒀀𒇉𒋙𒀀,U+12000; U+121C9; U+122D9; U+12000,
U+121C9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×HAL.ŠU₂.A|,𒇉,Type_2,compound,|A.LAGAB×HAL.ŠU₂.A|,2,𒀀𒇉𒋙𒀀,U+12000; U+121C9; U+122D9; U+12000,
U+122D9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×HAL.ŠU₂.A|,𒋙,Type_2,compound,|A.LAGAB×HAL.ŠU₂.A|,3,𒀀𒇉𒋙𒀀,U+12000; U+121C9; U+122D9; U+12000,
U+12000,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×HAL.ŠU₂.A|,𒀀,Type_2,compound,|A.LAGAB×HAL.ŠU₂.A|,4,𒀀𒇉𒋙𒀀,U+12000; U+121C9; U+122D9; U+12000,
U+12000,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×HAL.X|,𒀀,Type_2,compound,|A.LAGAB×HAL.X|,1,𒀀𒇉X,U+12000; U+121C9; O,
U+121C9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×HAL.X|,𒇉,Type_2,compound,|A.LAGAB×HAL.X|,2,𒀀𒇉X,U+12000; U+121C9; O,
O,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×HAL.X|,,Type_2,compound,|A.LAGAB×HAL.X|,3,𒀀𒇉X,U+12000; U+121C9; O,
U+12000,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂|,𒀀,Type_2,compound,|A.LAGAB×KUL.ŠU₂|,1,𒀀𒇒𒋙,U+12000; U+121D2; U+122D9,
U+121D2,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂|,𒇒,Type_2,compound,|A.LAGAB×KUL.ŠU₂|,2,𒀀𒇒𒋙,U+12000; U+121D2; U+122D9,
U+122D9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂|,𒋙,Type_2,compound,|A.LAGAB×KUL.ŠU₂|,3,𒀀𒇒𒋙,U+12000; U+121D2; U+122D9,
U+12000,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂.MA₂.A|,𒀀,Type_2,compound,|A.LAGAB×KUL.ŠU₂.MA₂.A|,1,𒀀𒇒𒋙𒈣𒀀,U+12000; U+121D2; U+122D9; U+12223; U+12000,
U+121D2,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂.MA₂.A|,𒇒,Type_2,compound,|A.LAGAB×KUL.ŠU₂.MA₂.A|,2,𒀀𒇒𒋙𒈣𒀀,U+12000; U+121D2; U+122D9; U+12223; U+12000,
U+122D9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂.MA₂.A|,𒋙,Type_2,compound,|A.LAGAB×KUL.ŠU₂.MA₂.A|,3,𒀀𒇒𒋙𒈣𒀀,U+12000; U+121D2; U+122D9; U+12223; U+12000,
U+12223,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂.MA₂.A|,𒈣,Type_2,compound,|A.LAGAB×KUL.ŠU₂.MA₂.A|,4,𒀀𒇒𒋙𒈣𒀀,U+12000; U+121D2; U+122D9; U+12223; U+12000,
U+12000,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|A.LAGAB×KUL.ŠU₂.MA₂.A|,𒀀,Type_2,compound,|A.LAGAB×KUL.ŠU₂.MA₂.A|,5,𒀀𒇒𒋙𒈣𒀀,U+12000; U+121D2; U+122D9; U+12223; U+12000,
U+121C9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|LAGAB×HAL.ŠU₂|,𒇉,Type_2,compound,|LAGAB×HAL.ŠU₂|,1,𒇉𒋙,U+121C9; U+122D9,
U+122D9,|A.LAGAB×KUL.MA₂.ŠU₂.A|,|LAGAB×HAL.ŠU₂|,𒋙,Type_2,compound,|LAGAB×HAL.ŠU₂|,2,𒇉𒋙,U+121C9; U+122D9,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.GISAL|,𒀀,Type_2,compound,|A.GISAL|,1,𒀀𒄐,U+12000; U+12110,
U+12110,|A.PA.GISAL.PAD.SI.A|,|A.GISAL|,𒄐,Type_2,compound,|A.GISAL|,2,𒀀𒄐,U+12000; U+12110,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.GISAL.SI|,𒀀,Type_2,compound,|A.GISAL.SI|,1,𒀀𒄐𒋛,U+12000; U+12110; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|A.GISAL.SI|,𒄐,Type_2,compound,|A.GISAL.SI|,2,𒀀𒄐𒋛,U+12000; U+12110; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|A.GISAL.SI|,𒋛,Type_2,compound,|A.GISAL.SI|,3,𒀀𒄐𒋛,U+12000; U+12110; U+122DB,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD|,𒀀,Type_2,compound,|A.PA.BI.GIŠ.PAD|,1,𒀀𒉺𒁉𒄑𒉻,U+12000; U+1227A; U+12049; U+12111; U+1227B,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD|,𒉺,Type_2,compound,|A.PA.BI.GIŠ.PAD|,2,𒀀𒉺𒁉𒄑𒉻,U+12000; U+1227A; U+12049; U+12111; U+1227B,
U+12049,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD|,𒁉,Type_2,compound,|A.PA.BI.GIŠ.PAD|,3,𒀀𒉺𒁉𒄑𒉻,U+12000; U+1227A; U+12049; U+12111; U+1227B,
U+12111,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD|,𒄑,Type_2,compound,|A.PA.BI.GIŠ.PAD|,4,𒀀𒉺𒁉𒄑𒉻,U+12000; U+1227A; U+12049; U+12111; U+1227B,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD|,𒉻,Type_2,compound,|A.PA.BI.GIŠ.PAD|,5,𒀀𒉺𒁉𒄑𒉻,U+12000; U+1227A; U+12049; U+12111; U+1227B,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,𒀀,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A|,1,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,𒉺,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A|,2,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+12049,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,𒁉,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A|,3,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+12111,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,𒄑,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A|,4,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,𒉻,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A|,5,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,𒋛,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A|,6,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A|,𒀀,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A|,7,𒀀𒉺𒁉𒄑𒉻𒋛𒀀,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,𒀀,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A.GA|,1,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,𒉺,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A.GA|,2,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+12049,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,𒁉,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A.GA|,3,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+12111,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,𒄑,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A.GA|,4,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,𒉻,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A.GA|,5,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,𒋛,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A.GA|,6,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,𒀀,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A.GA|,7,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+120B5,|A.PA.GISAL.PAD.SI.A|,|A.PA.BI.GIŠ.PAD.SI.A.GA|,𒂵,Type_2,compound,|A.PA.BI.GIŠ.PAD.SI.A.GA|,8,𒀀𒉺𒁉𒄑𒉻𒋛𒀀𒂵,U+12000; U+1227A; U+12049; U+12111; U+1227B; U+122DB; U+12000; U+120B5,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.GISAL|,𒀀,Type_2,compound,|A.PA.GISAL|,1,𒀀𒉺𒄐,U+12000; U+1227A; U+12110,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|A.PA.GISAL|,𒉺,Type_2,compound,|A.PA.GISAL|,2,𒀀𒉺𒄐,U+12000; U+1227A; U+12110,
U+12110,|A.PA.GISAL.PAD.SI.A|,|A.PA.GISAL|,𒄐,Type_2,compound,|A.PA.GISAL|,3,𒀀𒉺𒄐,U+12000; U+1227A; U+12110,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,𒀀,Type_2,compound,|A.PA.NE.PAD.SI.A|,1,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+1227A,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,𒉺,Type_2,compound,|A.PA.NE.PAD.SI.A|,2,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+12248,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,𒉈,Type_2,compound,|A.PA.NE.PAD.SI.A|,3,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,𒉻,Type_2,compound,|A.PA.NE.PAD.SI.A|,4,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,𒋛,Type_2,compound,|A.PA.NE.PAD.SI.A|,5,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|A.PA.NE.PAD.SI.A|,𒀀,Type_2,compound,|A.PA.NE.PAD.SI.A|,6,𒀀𒉺𒉈𒉻𒋛𒀀,U+12000; U+1227A; U+12248; U+1227B; U+122DB; U+12000,
U+12049,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,𒁉,Type_2,compound,|BI.GIŠ.GAD.A.A.SI|,1,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+12111,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,𒄑,Type_2,compound,|BI.GIŠ.GAD.A.A.SI|,2,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+120F0,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,𒃰,Type_2,compound,|BI.GIŠ.GAD.A.A.SI|,3,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+12000,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,𒀀,Type_2,compound,|BI.GIŠ.GAD.A.A.SI|,4,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+12000,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,𒀀,Type_2,compound,|BI.GIŠ.GAD.A.A.SI|,5,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|BI.GIŠ.GAD.A.A.SI|,𒋛,Type_2,compound,|BI.GIŠ.GAD.A.A.SI|,6,𒁉𒄑𒃰𒀀𒀀𒋛,U+12049; U+12111; U+120F0; U+12000; U+12000; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.A|,𒄐,Type_2,compound,|GISAL.A|,1,𒄐𒀀,U+12110; U+12000,PTACE252 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12000,|A.PA.GISAL.PAD.SI.A|,|GISAL.A|,𒀀,Type_2,compound,|GISAL.A|,2,𒄐𒀀,U+12110; U+12000,PTACE252 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.A.SI|,𒄐,Type_2,compound,|GISAL.A.SI|,1,𒄐𒀀𒋛,U+12110; U+12000; U+122DB,
U+12000,|A.PA.GISAL.PAD.SI.A|,|GISAL.A.SI|,𒀀,Type_2,compound,|GISAL.A.SI|,2,𒄐𒀀𒋛,U+12110; U+12000; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.A.SI|,𒋛,Type_2,compound,|GISAL.A.SI|,3,𒄐𒀀𒋛,U+12110; U+12000; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.A.SI|,𒄐,Type_2,compound,|GISAL.PAD.A.SI|,1,𒄐𒉻𒀀𒋛,U+12110; U+1227B; U+12000; U+122DB,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.A.SI|,𒉻,Type_2,compound,|GISAL.PAD.A.SI|,2,𒄐𒉻𒀀𒋛,U+12110; U+1227B; U+12000; U+122DB,
U+12000,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.A.SI|,𒀀,Type_2,compound,|GISAL.PAD.A.SI|,3,𒄐𒉻𒀀𒋛,U+12110; U+1227B; U+12000; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.A.SI|,𒋛,Type_2,compound,|GISAL.PAD.A.SI|,4,𒄐𒉻𒀀𒋛,U+12110; U+1227B; U+12000; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI|,𒄐,Type_2,compound,|GISAL.PAD.SI|,1,𒄐𒉻𒋛,U+12110; U+1227B; U+122DB,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI|,𒉻,Type_2,compound,|GISAL.PAD.SI|,2,𒄐𒉻𒋛,U+12110; U+1227B; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI|,𒋛,Type_2,compound,|GISAL.PAD.SI|,3,𒄐𒉻𒋛,U+12110; U+1227B; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI.A|,𒄐,Type_2,compound,|GISAL.PAD.SI.A|,1,𒄐𒉻𒋛𒀀,U+12110; U+1227B; U+122DB; U+12000,
U+1227B,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI.A|,𒉻,Type_2,compound,|GISAL.PAD.SI.A|,2,𒄐𒉻𒋛𒀀,U+12110; U+1227B; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI.A|,𒋛,Type_2,compound,|GISAL.PAD.SI.A|,3,𒄐𒉻𒋛𒀀,U+12110; U+1227B; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|GISAL.PAD.SI.A|,𒀀,Type_2,compound,|GISAL.PAD.SI.A|,4,𒄐𒉻𒋛𒀀,U+12110; U+1227B; U+122DB; U+12000,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.SI|,𒄐,Type_2,compound,|GISAL.SI|,1,𒄐𒋛,U+12110; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.SI|,𒋛,Type_2,compound,|GISAL.SI|,2,𒄐𒋛,U+12110; U+122DB,
U+12110,|A.PA.GISAL.PAD.SI.A|,|GISAL.SI.A|,𒄐,Type_2,compound,|GISAL.SI.A|,1,𒄐𒋛𒀀,U+12110; U+122DB; U+12000,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GISAL.SI.A|,𒋛,Type_2,compound,|GISAL.SI.A|,2,𒄐𒋛𒀀,U+12110; U+122DB; U+12000,
U+12000,|A.PA.GISAL.PAD.SI.A|,|GISAL.SI.A|,𒀀,Type_2,compound,|GISAL.SI.A|,3,𒄐𒋛𒀀,U+12110; U+122DB; U+12000,
U+124CD,|A.PA.GISAL.PAD.SI.A|,|GUD.GIŠ×TAK₄.SI|,𒓍,Type_2,compound,|GUD.GIŠ×TAK₄.SI|,1,𒓍𒋛,U+124CD; U+122DB,
U+122DB,|A.PA.GISAL.PAD.SI.A|,|GUD.GIŠ×TAK₄.SI|,𒋛,Type_2,compound,|GUD.GIŠ×TAK₄.SI|,2,𒓍𒋛,U+124CD; U+122DB,
