unicode_id,allograph_ucun,component_position,allograph_sign,allograph_form,allograph_type,compound_form,allographCompound_cun,allographCompound_useq,unicodeTrLit,syllabarySign,PhoneticsVersion,signList_analogue
U+12305,𒌅,2,|A.TU.GABA.LIŠ|,|A.TU.NUN&NUN.GABA.LIŠ|,Type_2,|A.TU.NUN&NUN.GABA.LIŠ|,𒀀𒌅𒉪𒃮𒇺,U+12000; U+12305; U+1226A; U+120EE; U+121FA,tu,TU,DU2 | DUD2 | DUR11 | HU2 | HUDUŠ | NAMŠEŠE | TU | TUD | TUM12 | TUR5 | du2 | dud2 | dur11 | hu2 | huduš | namšeše | tu | tud | tum12 | tur5 | ŢU2 | ţu2,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1226A,𒉪,3,|A.TU.GABA.LIŠ|,|A.TU.NUN&NUN.GABA.LIŠ|,Type_2,|A.TU.NUN&NUN.GABA.LIŠ|,𒀀𒌅𒉪𒃮𒇺,U+12000; U+12305; U+1226A; U+120EE; U+121FA,,,,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120EE,𒃮,4,|A.TU.GABA.LIŠ|,|A.TU.NUN&NUN.GABA.LIŠ|,Type_2,|A.TU.NUN&NUN.GABA.LIŠ|,𒀀𒌅𒉪𒃮𒇺,U+12000; U+12305; U+1226A; U+120EE; U+121FA,gaba,GABA,DU8 | DUDDA | DUH | GA15 | GAB | GABA | GAP | IRTU | PITRU | QAB | QAP | TAH2 | TU24 | TUH | TUHU | du8 | dudda | duh | ga15 | gab | gaba | gap | irtu | pitru | qab | qap | tah2 | tu24 | tuh | tuhu | ŢAH2 | ŢU5 | ŢUH | ţah2 | ţu5 | ţuh,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121FA,𒇺,5,|A.TU.GABA.LIŠ|,|A.TU.NUN&NUN.GABA.LIŠ|,Type_2,|A.TU.NUN&NUN.GABA.LIŠ|,𒀀𒌅𒉪𒃮𒇺,U+12000; U+12305; U+1226A; U+120EE; U+121FA,,,,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12000,𒀀,1,|A.TU.GABA.LIŠ|,|A.TU.NUN&NUN.LIŠ|,Type_2,|A.TU.NUN&NUN.LIŠ|,𒀀𒌅𒉪𒇺,U+12000; U+12305; U+1226A; U+121FA,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12305,𒌅,2,|A.TU.GABA.LIŠ|,|A.TU.NUN&NUN.LIŠ|,Type_2,|A.TU.NUN&NUN.LIŠ|,𒀀𒌅𒉪𒇺,U+12000; U+12305; U+1226A; U+121FA,tu,TU,DU2 | DUD2 | DUR11 | HU2 | HUDUŠ | NAMŠEŠE | TU | TUD | TUM12 | TUR5 | du2 | dud2 | dur11 | hu2 | huduš | namšeše | tu | tud | tum12 | tur5 | ŢU2 | ţu2,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1226A,𒉪,3,|A.TU.GABA.LIŠ|,|A.TU.NUN&NUN.LIŠ|,Type_2,|A.TU.NUN&NUN.LIŠ|,𒀀𒌅𒉪𒇺,U+12000; U+12305; U+1226A; U+121FA,,,,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121FA,𒇺,4,|A.TU.GABA.LIŠ|,|A.TU.NUN&NUN.LIŠ|,Type_2,|A.TU.NUN&NUN.LIŠ|,𒀀𒌅𒉪𒇺,U+12000; U+12305; U+1226A; U+121FA,,,,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
,𒀀𒌅𒃮𒇺,,|A.TU.GABA.LIŠ|,|ASAL₂×A|,Type_3,,,,,,,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12037,𒀷,,|A.TU.GABA.LIŠ|,ASAL₂~a,Type_1,,,,asal₂,A.TU.GABA.LIŠ,A.TU.GABA.LIŠ | ASAL2 | ASAR2 | AZALX(|A.TU.GABA.LIŠ|) | AŠALX(|A.TU.GABA.LIŠ|) | AŠAR2 | asal2 | asar2 | azalx(|A.TU.GABA.LIŠ|) | ašalx(|A.TU.GABA.LIŠ|) | ašar2,LAK212 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; BAU134 [Early Dynastic (~2900–2340 BCE) | Lagash]; PTACE049 [Early Dynastic (~2900–2340 BCE) | Ebla]; ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120EE,𒃮,1,|A.TU.GABA.LIŠ|,|GABA.LIŠ|,Type_2,|GABA.LIŠ|,𒃮𒇺,U+120EE; U+121FA,gaba,GABA,DU8 | DUDDA | DUH | GA15 | GAB | GABA | GAP | IRTU | PITRU | QAB | QAP | TAH2 | TU24 | TUH | TUHU | du8 | dudda | duh | ga15 | gab | gaba | gap | irtu | pitru | qab | qap | tah2 | tu24 | tuh | tuhu | ŢAH2 | ŢU5 | ŢUH | ţah2 | ţu5 | ţuh,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121FA,𒇺,2,|A.TU.GABA.LIŠ|,|GABA.LIŠ|,Type_2,|GABA.LIŠ|,𒃮𒇺,U+120EE; U+121FA,,,,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12305,𒌅,1,|A.TU.GABA.LIŠ|,|TU.NUN&NUN.LIŠ.A|,Type_2,|TU.NUN&NUN.LIŠ.A|,𒌅𒉪𒇺𒀀,U+12305; U+1226A; U+121FA; U+12000,tu,TU,DU2 | DUD2 | DUR11 | HU2 | HUDUŠ | NAMŠEŠE | TU | TUD | TUM12 | TUR5 | du2 | dud2 | dur11 | hu2 | huduš | namšeše | tu | tud | tum12 | tur5 | ŢU2 | ţu2,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1226A,𒉪,2,|A.TU.GABA.LIŠ|,|TU.NUN&NUN.LIŠ.A|,Type_2,|TU.NUN&NUN.LIŠ.A|,𒌅𒉪𒇺𒀀,U+12305; U+1226A; U+121FA; U+12000,,,,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121FA,𒇺,3,|A.TU.GABA.LIŠ|,|TU.NUN&NUN.LIŠ.A|,Type_2,|TU.NUN&NUN.LIŠ.A|,𒌅𒉪𒇺𒀀,U+12305; U+1226A; U+121FA; U+12000,,,,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12000,𒀀,4,|A.TU.GABA.LIŠ|,|TU.NUN&NUN.LIŠ.A|,Type_2,|TU.NUN&NUN.LIŠ.A|,𒌅𒉪𒇺𒀀,U+12305; U+1226A; U+121FA; U+12000,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,ELLES123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP055 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12000,𒀀,1,|A.ZI&ZI|,|A.ZI&ZI.A|,Type_2,|A.ZI&ZI.A|,𒀀𒍤𒀀,U+12000; U+12364; U+12000,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+12364,𒍤,2,|A.ZI&ZI|,|A.ZI&ZI.A|,Type_2,|A.ZI&ZI.A|,𒀀𒍤𒀀,U+12000; U+12364; U+12000,,,,
U+12000,𒀀,3,|A.ZI&ZI|,|A.ZI&ZI.A|,Type_2,|A.ZI&ZI.A|,𒀀𒍤𒀀,U+12000; U+12364; U+12000,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+12000,𒀀,1,|A.ZI&ZI|,|A.ZI&ZI.EŠ₂|,Type_2,|A.ZI&ZI.EŠ₂|,𒀀𒍤𒂠,U+12000; U+12364; U+120A0,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,
U+12364,𒍤,2,|A.ZI&ZI|,|A.ZI&ZI.EŠ₂|,Type_2,|A.ZI&ZI.EŠ₂|,𒀀𒍤𒂠,U+12000; U+12364; U+120A0,,,,
U+120A0,𒂠,3,|A.ZI&ZI|,|A.ZI&ZI.EŠ₂|,Type_2,|A.ZI&ZI.EŠ₂|,𒀀𒍤𒂠,U+12000; U+12364; U+120A0,,,,
U+12364,𒍤,1,|A.ZI&ZI|,|ZI&ZI.EŠ₂|,Type_2,|ZI&ZI.EŠ₂|,𒍤𒂠,U+12364; U+120A0,,,,
U+120A0,𒂠,2,|A.ZI&ZI|,|ZI&ZI.EŠ₂|,Type_2,|ZI&ZI.EŠ₂|,𒍤𒂠,U+12364; U+120A0,,,,
U+12003,𒀀𒁁,,|A×BAD|,|A.BAD|,Type_1,,,,a × gan₂ tenu,A×GAN2@t,A×GAN2@t,LAK800 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; MZL840 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA580 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12000,𒀀,1,|A×HA|,|A.GU|,Type_2,|A.GU|,𒀀𒄖,U+12000; U+12116,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,LAK796 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL471 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES394 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU907 [Ur III (~2112–2004 BCE) | Administrative]; MZL846 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE329 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP183^a [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12116,𒄖,2,|A×HA|,|A.GU|,Type_2,|A.GU|,𒀀𒄖,U+12000; U+12116,gu,GU,GU | GUMX(GU) | KU8 | QU3 | gu | gumx(GU) | ku8 | qu3,LAK796 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL471 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES394 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU907 [Ur III (~2112–2004 BCE) | Administrative]; MZL846 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE329 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP183^a [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12000,𒀀,1,|A×LAGAR@g|,|A.LAGAR@g|,Type_2,|A.LAGAR@g|,𒀀𒇯,U+12000; U+121EF,a,A,'U4 | 'u4 | A | AIA2 | AYA2 | BARX(A) | BUNIĜX(A) | BURX(A) | DUR5 | DURU5 | E4 | EA | EBIR3 | EMX(A) | EPIR3 | EŠ10 | IA10 | ID5 | ME5 | MU14 | SEDX(A) | YA10 | a | aia2 | aya2 | barx(A) | buniĝx(A) | burx(A) | dur5 | duru5 | e4 | ea | ebir3 | emx(A) | epir3 | eš10 | ia10 | id5 | me5 | mu14 | sedx(A) | ya10 | ĜA10 | ĝa10 | ŠEGX(A) | šegx(A) | ŢUR5 | ţur5,MZL843 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA582 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121EF,𒇯,2,|A×LAGAR@g|,|A.LAGAR@g|,Type_2,|A.LAGAR@g|,𒀀𒇯,U+12000; U+121EF,lagar gunu,LAGAR@g,DU6 | DUL6 | LAGAR@G | LAGAR@g | TIL2 | TU21 | TUL5 | du6 | dul6 | til2 | tu21 | tul5 | ŢUL3 | ţul3,MZL843 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA582 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12009,𒀉,,A₂,DA,Type_3,,,,a₂,A2,A2 | AH5 | AHI2 | ED | ET | EŢ | ID | IDI2 | IT | IŢ | TE8 | TI8 | a2 | ah5 | ahi2 | ed | et | eţ | id | idi2 | it | iţ | te8 | ti8,LAK143 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY191 [Standard Babylonian (any period) | Akkadian syllabary]; BAU097 [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU101 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES077 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL087 [Gudea period (~2100 BCE) | Lagash / Girsu]; PTACE088 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP419 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK144 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY187 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL230 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU102 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES078 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL088 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL215 [Hittite period (~1650–1180 BCE) | Hittite]; KWU326 [Ur III (~2112–2004 BCE) | Administrative]; MZL560 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE089 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP420 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA334 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA162 [Standard Babylonian (any period) | Akkadian syllabary]
U+12009,𒀉,1,A₂,|A₂.HU|,Type_2,|A₂.HU|,𒀉𒄷,U+12009; U+12137,a₂,A2,A2 | AH5 | AHI2 | ED | ET | EŢ | ID | IDI2 | IT | IŢ | TE8 | TI8 | a2 | ah5 | ahi2 | ed | et | eţ | id | idi2 | it | iţ | te8 | ti8,ASY187a [Standard Babylonian (any period) | Akkadian syllabary]; LAK144 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY187 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL230 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU102 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES078 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL088 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL215 [Hittite period (~1650–1180 BCE) | Hittite]; KWU326 [Ur III (~2112–2004 BCE) | Administrative]; MZL560 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE089 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP420 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA334 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA162 [Standard Babylonian (any period) | Akkadian syllabary]
U+12137,𒄷,2,A₂,|A₂.HU|,Type_2,|A₂.HU|,𒀉𒄷,U+12009; U+12137,hu,HU,'U5 | 'u5 | BAG | BAH | BAK | BAQ | BURUX(HU) | DALX(HU) | HU | MUŠ8 | MUŠEN | MUŠENA | PA7 | PAG | PAH3 | PAK | PAQ | PUQ2 | TALX(HU) | U11 | USAN5 | bag | bah | bak | baq | burux(HU) | dalx(HU) | hu | muš8 | mušen | mušena | pa7 | pag | pah3 | pak | paq | puq2 | talx(HU) | u11 | usan5,ASY187a [Standard Babylonian (any period) | Akkadian syllabary]; LAK144 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY187 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL230 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU102 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES078 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL088 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL215 [Hittite period (~1650–1180 BCE) | Hittite]; KWU326 [Ur III (~2112–2004 BCE) | Administrative]; MZL560 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE089 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP420 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA334 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA162 [Standard Babylonian (any period) | Akkadian syllabary]
U+12009,𒀉,1,|A₂.ZA.MUŠ₃@g|,|A₂.ZA.MUŠ₃|,Type_2,|A₂.ZA.MUŠ₃|,𒀉𒍝𒈹,U+12009; U+1235D; U+12239,a₂,A2,A2 | AH5 | AHI2 | ED | ET | EŢ | ID | IDI2 | IT | IŢ | TE8 | TI8 | a2 | ah5 | ahi2 | ed | et | eţ | id | idi2 | it | iţ | te8 | ti8,
U+1235D,𒍝,2,|A₂.ZA.MUŠ₃@g|,|A₂.ZA.MUŠ₃|,Type_2,|A₂.ZA.MUŠ₃|,𒀉𒍝𒈹,U+12009; U+1235D; U+12239,za,ZA,SA3 | ZA | ZAGGA2 | sa3 | za | zagga2 | ŞA | şa,
U+12239,𒈹,3,|A₂.ZA.MUŠ₃@g|,|A₂.ZA.MUŠ₃|,Type_2,|A₂.ZA.MUŠ₃|,𒀉𒍝𒈹,U+12009; U+1235D; U+12239,mush₃,MUŠ3,ENNIN | GA-ŠA-AN-AN-NA | INANA | INANNA | ININI | INNANA | INNIN | IŠTAR | MIM2 | MUŠ3 | MUŠKU | NINNI6 | SAR5 | SE27 | SED6 | SEDI6 | SUBA4 | SUH10 | SUKU6 | SUKUD3 | SUKUŠ | SUS2 | SUSBU4 | SUZ2 | ZANARU | ennin | ga-ša-an-an-na | inana | inanna | inini | innana | innin | ištar | mim2 | muš3 | mušku | ninni6 | sar5 | se27 | sed6 | sedi6 | suba4 | suh10 | suku6 | sukud3 | sukuš | sus2 | susbu4 | suz2 | zanaru | ŠE23 | ŠED12 | ŠUBA4 | še23 | šed12 | šuba4,
U+1200B,𒀋,,|AB×AŠ₂|,|AB×NUN@t|,Type_3,,,,ab × ash₂,AB×AŠ2,ABBA2 | AB×AŠ2 | abba2,LAK541 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK540 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL127 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL227 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE241 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP225 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA200an [Standard Babylonian (any period) | Akkado-Babylonian]
U+1200C,𒀌,,|AB×DUN₃@g|,|NINDA₂×DUN₃@g|,Type_3,,,,ab × dun₃ gunu,AB×DUN3@g,AB×DUN3@G | AB×DUN3@g | AGARIN | AĜARIN | agarin | aĝarin,MZL235 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA199 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1200D,𒀍,,|AB×GAL|,|NINDA₂×GAL|,Type_3,,,,ab × gal,AB×GAL,AB×GAL | ERIGAL | EŠGAL | IRIGAL | UNUGI2 | URUGAL | erigal | ešgal | irigal | unugi2 | urugal,ABZL128 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL228 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA194 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12010,𒀐,,|AB×IGI@g|,|NINDA₂×IGI@g|,Type_3,,,,ab × igi gunu,AB×IGI@g,AB×IGI@G | AB×IGI@g | UNUGI | unugi,MZL229 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA196 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12015,𒀕,,AB@g,AB,Type_3,,,,ab gunu,AB@g,AB4 | AB@G | AB@g | ABA4 | ERI11 | ERIM5 | ERIN5 | GUN4 | GUNA4 | GUNU4 | IRI11 | NU7 | SIRARA5 | UNU | UNUG | URUGAL2 | URUK | URUĜAL2 | ab4 | aba4 | eri11 | erim5 | erin5 | gun4 | guna4 | gunu4 | iri11 | nu7 | sirara5 | unu | unug | urugal2 | uruk | uruĝal2,LAK536 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY093 [Standard Babylonian (any period) | Akkadian syllabary]; BAU333 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES285 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL251 [Gudea period (~2100 BCE) | Lagash / Girsu]; PTACE240 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP223 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK537 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL129 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU334 [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU335 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES286 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL111 [Hittite period (~1650–1180 BCE) | Hittite]; KWU826 [Ur III (~2112–2004 BCE) | Administrative]; MZL232 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP224 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA195 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12015,𒀕,,AB@g,MURUB₄,Type_3,,,,ab gunu,AB@g,AB4 | AB@G | AB@g | ABA4 | ERI11 | ERIM5 | ERIN5 | GUN4 | GUNA4 | GUNU4 | IRI11 | NU7 | SIRARA5 | UNU | UNUG | URUGAL2 | URUK | URUĜAL2 | ab4 | aba4 | eri11 | erim5 | erin5 | gun4 | guna4 | gunu4 | iri11 | nu7 | sirara5 | unu | unug | urugal2 | uruk | uruĝal2,ASY189 [Standard Babylonian (any period) | Akkadian syllabary]; LAK537 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL129 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU334 [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU335 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES286 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL111 [Hittite period (~1650–1180 BCE) | Hittite]; KWU826 [Ur III (~2112–2004 BCE) | Administrative]; MZL232 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP224 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA195 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12016,𒀖,1,|AB₂.KU|,|AB₂.LAGAB×U|,Type_2,|AB₂.LAGAB×U|,𒀖𒇥,U+12016; U+121E5,ab₂,AB2,AB2 | AP2 | LE8 | LI8 | LID | LIT | LITI | LIŢ | LIŢI | REM2 | REME2 | RIM2 | RIMU2 | ab2 | ap2 | le8 | li8 | lid | lit | liti | liţ | liţi | rem2 | reme2 | rim2 | rimu2,RSP160 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121E5,𒇥,2,|AB₂.KU|,|AB₂.LAGAB×U|,Type_2,|AB₂.LAGAB×U|,𒀖𒇥,U+12016; U+121E5,lagab × u,LAGAB×U,BU4 | BU6 | DUL2 | GALA3 | GIGIR2 | GIGIRA2 | HAB2 | HAP2 | KALA3 | LAGAB×U | PU2 | TUKURX(|LAGAB×U|) | TUL2 | UB4 | bu4 | bu6 | dul2 | gala3 | gigir2 | gigira2 | hab2 | hap2 | kala3 | pu2 | tukurx(|LAGAB×U|) | tul2 | ub4 | ŢUL | ţul,RSP160 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
,𒀖𒆪,,|AB₂.KU|,|AB₂×KU|,Type_3,,,,,,,RSP160 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
,𒀖𒊮,,|AB₂.ŠA₃|,LAK386,Type_3,,,,,,,LAK386 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK404 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; GCSL205 [Gudea period (~2100 BCE) | Lagash / Girsu]; RSP161 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12017,𒀗,,|AB₂×BALAG|,|AB₂×DUB₂|,Type_3,,,,ab₂ × balag,AB2×BALAG,AB2×BALAG | LILIS | LILIZ | lilis | liliz,MZL676 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA422 [Standard Babylonian (any period) | Akkado-Babylonian]
