unicode_id,sign_grapheme,sign_source,sign_structure,structural_hint,component_position,sign_name,allograph_form,graphic_variant_id,sign_type,compound_form,compound_grapheme,compound_unicode,unicodeTrLit,syllabary_sign,typePhonetic_Version,phonetic_version,signList_analogue
U+12225,𒈥,OSL,atomic,,,MAR,,MAR_v1,Type_1,,,,mar,MAR,Single Sign Reading,GAR7 | MAR | MARA | WAR2 | gar7 | mar | mara | war2 | ĜAR7 | ĝar7,LAK126 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY162 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL144 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU078 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES070 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL061 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL191 [Hittite period (~1650–1180 BCE) | Hittite]; KWU183 [Ur III (~2112–2004 BCE) | Administrative]; MZL483 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE078 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP115 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA307 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA140 [Standard Babylonian (any period) | Akkadian syllabary]
U+12225,𒈥,OSL,compound,,1,|MAR.TU|,,MARTU_v1,Type_2,|MAR.TU|,𒈥𒌅,U+12225; U+12305,mar,MAR,Attested Compound Reading,amurrum,
U+12305,𒌅,OSL,compound,,2,|MAR.TU|,,MARTU_v1,Type_2,|MAR.TU|,𒈥𒌅,U+12225; U+12305,tu,TU,Attested Compound Reading,amurrum,
U+12226,𒈦,OSL,atomic,inherited_from_parent,,MAŠ,MAŠ@t,MAS_v1,Type_3,,,,mash,MAŠ,Single Sign Reading,BA7 | BAŠ | MA7 | MAS | MAŚ | MAŞ | MAŠ | MAŠA | NAŠ | SA9 | TIL9 | WAŠ | ZIPAH | ba7 | baš | ma7 | mas | maś | maş | maš | maša | naš | sa9 | til9 | waš | zipah,LAK042 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY047 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL029 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU045 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES027 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL027 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL020 [Hittite period (~1650–1180 BCE) | Hittite]; KWU107 [Ur III (~2112–2004 BCE) | Administrative]; MZL120 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE036 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP019 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP047 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA040 [Standard Babylonian (any period) | Akkadian syllabary]
U+12226,󰁁,OSL,atomic,inherited_from_parent,,MAŠ,F₇,MAS_v2,Type_3,,,,mash,MAŠ,Single Sign Reading,BA7 | BAŠ | MA7 | MAS | MAŚ | MAŞ | MAŠ | MAŠA | NAŠ | SA9 | TIL9 | WAŠ | ZIPAH | ba7 | baš | ma7 | mas | maś | maş | maš | maša | naš | sa9 | til9 | waš | zipah,LAK042 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY047 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL029 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU045 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES027 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL027 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL020 [Hittite period (~1650–1180 BCE) | Hittite]; KWU107 [Ur III (~2112–2004 BCE) | Administrative]; MZL120 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE036 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP019 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP047 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA040 [Standard Babylonian (any period) | Akkadian syllabary]
U+12226,𒈦,OSL,compound,,1,|MAŠ.EN|,,MASEN_v1,Type_2,|MAŠ.EN|,𒈦𒂗,U+12226; U+12097,mash,MAŠ,Compound Nested in Longer Form,,
U+12097,𒂗,OSL,compound,,2,|MAŠ.EN|,,MASEN_v1,Type_2,|MAŠ.EN|,𒈦𒂗,U+12226; U+12097,en,EN,Compound Nested in Longer Form,,
U+12226,𒈦,OSL,compound,,1,|MAŠ.EN.KAK|,,MASENKAK_v1,Type_2,|MAŠ.EN.KAK|,𒈦𒂗𒆕,U+12226; U+12097; U+12195,mash,MAŠ,Attested Compound Reading,mašda₂|mašgagen,
U+12097,𒂗,OSL,compound,,2,|MAŠ.EN.KAK|,,MASENKAK_v1,Type_2,|MAŠ.EN.KAK|,𒈦𒂗𒆕,U+12226; U+12097; U+12195,en,EN,Attested Compound Reading,mašda₂|mašgagen,
U+12195,𒆕,OSL,compound,,3,|MAŠ.EN.KAK|,,MASENKAK_v1,Type_2,|MAŠ.EN.KAK|,𒈦𒂗𒆕,U+12226; U+12097; U+12195,kak,KAK,Attested Compound Reading,mašda₂|mašgagen,
U+1227D,𒉽,OSL,compound,,1,|MAŠ.GU₂.GAR₃|,|PAP.GU₂.GAR₃|,MASGUGAR_v1,Type_2,|PAP.GU₂.GAR₃|,𒉽𒄘𒃼,U+1227D; U+12118; U+120FC,pap,PAP,No Attested Compound Reading,,LAK063^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL030 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL028 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL253 [Hittite period (~1650–1180 BCE) | Hittite]; KWU104 [Ur III (~2112–2004 BCE) | Administrative]; KWU105 [Ur III (~2112–2004 BCE) | Administrative]; MZL124 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP347 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074_238 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12118,𒄘,OSL,compound,,2,|MAŠ.GU₂.GAR₃|,|PAP.GU₂.GAR₃|,MASGUGAR_v1,Type_2,|PAP.GU₂.GAR₃|,𒉽𒄘𒃼,U+1227D; U+12118; U+120FC,gu₂,GU2,No Attested Compound Reading,,LAK063^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL030 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL028 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL253 [Hittite period (~1650–1180 BCE) | Hittite]; KWU104 [Ur III (~2112–2004 BCE) | Administrative]; KWU105 [Ur III (~2112–2004 BCE) | Administrative]; MZL124 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP347 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074_238 [Standard Babylonian (any period) | Akkado-Babylonian]
U+120FC,𒃼,OSL,compound,,3,|MAŠ.GU₂.GAR₃|,|PAP.GU₂.GAR₃|,MASGUGAR_v1,Type_2,|PAP.GU₂.GAR₃|,𒉽𒄘𒃼,U+1227D; U+12118; U+120FC,gar₃,GAR3,No Attested Compound Reading,,LAK063^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL030 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL028 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL253 [Hittite period (~1650–1180 BCE) | Hittite]; KWU104 [Ur III (~2112–2004 BCE) | Administrative]; KWU105 [Ur III (~2112–2004 BCE) | Administrative]; MZL124 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP347 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074_238 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12226,𒈦,OSL,compound,,1,|MAŠ.KAK|,,MASKAK_v1,Type_2,|MAŠ.KAK|,𒈦𒆕,U+12226; U+12195,mash,MAŠ,Attested Compound Reading,mašda,
U+12195,𒆕,OSL,compound,,2,|MAŠ.KAK|,,MASKAK_v1,Type_2,|MAŠ.KAK|,𒈦𒆕,U+12226; U+12195,kak,KAK,Attested Compound Reading,mašda,
U+12226,𒈦,OSL,compound,,1,|MAŠ.KAK.EN|,,MASKAKEN_v1,Type_2,|MAŠ.KAK.EN|,𒈦𒆕𒂗,U+12226; U+12195; U+12097,mash,MAŠ,Attested Compound Reading,mašda₃,
U+12195,𒆕,OSL,compound,,2,|MAŠ.KAK.EN|,,MASKAKEN_v1,Type_2,|MAŠ.KAK.EN|,𒈦𒆕𒂗,U+12226; U+12195; U+12097,kak,KAK,Attested Compound Reading,mašda₃,
U+12097,𒂗,OSL,compound,,3,|MAŠ.KAK.EN|,,MASKAKEN_v1,Type_2,|MAŠ.KAK.EN|,𒈦𒆕𒂗,U+12226; U+12195; U+12097,en,EN,Attested Compound Reading,mašda₃,
U+12226,𒈦,OSL,compound,,1,|MAŠ.KAM₄|,,MASKAM_v1,Type_2,|MAŠ.KAM₄|,𒈦𒆛,U+12226; U+1219B,mash,MAŠ,No Attested Compound Reading,,
U+1219B,𒆛,OSL,compound,,2,|MAŠ.KAM₄|,,MASKAM_v1,Type_2,|MAŠ.KAM₄|,𒈦𒆛,U+12226; U+1219B,kam₄,KAM4,No Attested Compound Reading,,
U+12226,𒈦,OSL,compound,,1,|MAŠ.PA|,,MASPA_v1,Type_2,|MAŠ.PA|,𒈦𒉺,U+12226; U+1227A,mash,MAŠ,Attested Compound Reading,maš₃,
U+1227A,𒉺,OSL,compound,,2,|MAŠ.PA|,,MASPA_v1,Type_2,|MAŠ.PA|,𒈦𒉺,U+12226; U+1227A,pa,PA,Attested Compound Reading,maš₃,
U+12226,𒈦,OSL,compound,,1,|MAŠ.U|,,MASU_v1,Type_2,|MAŠ.U|,𒈦𒌋,U+12226; U+1230B,mash,MAŠ,Attested Compound Reading,gidim₂|giguru₂,MZL125 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA074_335 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1230B,𒌋,OSL,compound,,2,|MAŠ.U|,,MASU_v1,Type_2,|MAŠ.U|,𒈦𒌋,U+12226; U+1230B,u,U,Attested Compound Reading,gidim₂|giguru₂,MZL125 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA074_335 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12226,𒈦,OSL,compound,,1,|MAŠ.U.U|,,MASUU_v1,Type_2,|MAŠ.U.U|,𒈦𒎙,U+12226; U+12399,mash,MAŠ,Attested Compound Reading,mašmin|sagman|sagmin|saŋman|saŋmin,MZL126 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA074+471 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12399,𒎙,OSL,compound,,2,|MAŠ.U.U|,,MASUU_v1,Type_2,|MAŠ.U.U|,𒈦𒎙,U+12226; U+12399,u u,|U.U|,Attested Compound Reading,mašmin|sagman|sagmin|saŋman|saŋmin,MZL126 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA074+471 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12226,𒈦,OSL,compound,,1,|MAŠ.U.U.U|,,MASUUU_v1,Type_2,|MAŠ.U.U.U|,𒈦𒌍,U+12226; U+1230D,mash,MAŠ,Attested Compound Reading,saŋeš,
U+1230D,𒌍,OSL,compound,,2,|MAŠ.U.U.U|,,MASUUU_v1,Type_2,|MAŠ.U.U.U|,𒈦𒌍,U+12226; U+1230D,u u u,|U.U.U|,Attested Compound Reading,saŋeš,
U+12226,𒈦,OSL,compound,,1,|MAŠ.X|,,MASX_v1,Type_2,|MAŠ.X|,𒈦X,U+12226; O,mash,MAŠ,Attested Compound Reading,emaš|eriₓ,
O,,OSL,compound,,2,|MAŠ.X|,,MASX_v1,Type_2,|MAŠ.X|,𒈦X,U+12226; O,,,Attested Compound Reading,emaš|eriₓ,
U+12227,𒈧,OSL,atomic,,,MAŠ₂,,MAS_v1,Type_1,,,,mash₂,MAŠ2,Single Sign Reading,KUN8 | MAZ2 | MAŠ2 | MAŠAKU | kun8 | maz2 | maš2 | mašaku,LAK043 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY050 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL031 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU046 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES028 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL030 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL038 [Hittite period (~1650–1180 BCE) | Hittite]; MZL130 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE037 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA076 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12227,𒈧,OSL,compound,,1,|MAŠ₂.MI|,,MASMI_v1,Type_2,|MAŠ₂.MI|,𒈧𒈪,U+12227; U+1222A,mash₂,MAŠ2,Attested Compound Reading,zagarₓ,
U+1222A,𒈪,OSL,compound,,2,|MAŠ₂.MI|,,MASMI_v1,Type_2,|MAŠ₂.MI|,𒈧𒈪,U+12227; U+1222A,mi,MI,Attested Compound Reading,zagarₓ,
U+12228,𒈨,OSL,atomic,,,ME,,ME_v1,Type_1,,,,me,ME,Single Sign Reading,BA13 | DEŠ4 | DIŠ4 | GALX(ME) | GAX(ME) | GEX(ME) | ISIB | IŠIB | MA6 | ME | MEN2 | MEŠ2 | MI3 | SIB | SIP | TUBA | ba13 | deš4 | diš4 | galx(ME) | gax(ME) | gex(ME) | isib | išib | ma6 | me | men2 | meš2 | mi3 | sib | sip | tuba | ŠAB4 | ŠIB | ŠIP | šab4 | šib | šip,LAK750 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY287 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL392 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU289 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES366 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL307 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL357 [Hittite period (~1650–1180 BCE) | Hittite]; KWU667 [Ur III (~2112–2004 BCE) | Administrative]; MZL753 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE303 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP045 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA532 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA251 [Standard Babylonian (any period) | Akkadian syllabary]
U+12228,𒈨,OSL,compound,,1,|ME.AD.KU₃|,,MEADKU_v1,Type_2,|ME.AD.KU₃|,𒈨𒀜𒆬,U+12228; U+1201C; U+121AC,me,ME,Attested Compound Reading,šennuₓ,
U+1201C,𒀜,OSL,compound,,2,|ME.AD.KU₃|,,MEADKU_v1,Type_2,|ME.AD.KU₃|,𒈨𒀜𒆬,U+12228; U+1201C; U+121AC,ad,AD,Attested Compound Reading,šennuₓ,
U+121AC,𒆬,OSL,compound,,3,|ME.AD.KU₃|,,MEADKU_v1,Type_2,|ME.AD.KU₃|,𒈨𒀜𒆬,U+12228; U+1201C; U+121AC,ku₃,KU3,Attested Compound Reading,šennuₓ,
U+12228,𒈨,OSL,compound,,1,|ME.AN.ŠE.NAGA|,,MEANSENA_v1,Type_2,|ME.AN.ŠE.NAGA|,𒈨𒀭𒊺𒉀,U+12228; U+1202D; U+122BA; U+12240,me,ME,Attested Compound Reading,kurku,
U+1202D,𒀭,OSL,compound,,2,|ME.AN.ŠE.NAGA|,,MEANSENA_v1,Type_2,|ME.AN.ŠE.NAGA|,𒈨𒀭𒊺𒉀,U+12228; U+1202D; U+122BA; U+12240,an,AN,Attested Compound Reading,kurku,
U+122BA,𒊺,OSL,compound,,3,|ME.AN.ŠE.NAGA|,,MEANSENA_v1,Type_2,|ME.AN.ŠE.NAGA|,𒈨𒀭𒊺𒉀,U+12228; U+1202D; U+122BA; U+12240,she,ŠE,Attested Compound Reading,kurku,
U+12240,𒉀,OSL,compound,,4,|ME.AN.ŠE.NAGA|,,MEANSENA_v1,Type_2,|ME.AN.ŠE.NAGA|,𒈨𒀭𒊺𒉀,U+12228; U+1202D; U+122BA; U+12240,naga,NAGA,Attested Compound Reading,kurku,
,𒈨𒉣𒋳,OSL,not_identified,,,|ME.NUN.TAG|,|TAG.NUN|,MENUNTAG_v1,Type_3,,,,,,No Sign Identity,,
U+1238C,𒎌,OSL,atomic,,,|ME.U.U.U|,,MEUUU_v1,Type_1,,,,mesh,ME.U.U.U,Single Sign Reading,EŠ17 | ME.U.U.U | MES3 | MEŠ | MIŠ2 | WIŠ | eš17 | mes3 | meš | miš2 | wiš,ASY288 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL903 [Old Babylonian (~2000–1600 BCE) | School texts]; HZL360 [Hittite period (~1650–1180 BCE) | Hittite]; MZL754 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA252 [Standard Babylonian (any period) | Akkadian syllabary]
U+12229,𒈩,OSL,atomic,,,MES,,MES_v1,Type_1,,,,mes,MES,Single Sign Reading,DUBX(MES) | KIŠIB | MES | MESA | MESI | MEZ | MEŠ3 | MIS | MIŞ | MIŠ | RID | RIT | RIŢ | dubx(MES) | kišib | mes | mesa | mesi | mez | meš3 | mis | miş | miš | rid | rit | riţ,ASY168 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL112a [Old Babylonian (~2000–1600 BCE) | School texts]; BAU077 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES298 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL260 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL112 [Hittite period (~1650–1180 BCE) | Hittite]; LAK607 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; MZL486 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP277 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA314 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA146 [Standard Babylonian (any period) | Akkadian syllabary]
U+12229,𒈩,OSL,compound,,1,|MES.RU|,,MESRU_v1,Type_2,|MES.RU|,𒈩𒊒,U+12229; U+12292,mes,MES,Attested Compound Reading,rig₁₁,
U+12292,𒊒,OSL,compound,,2,|MES.RU|,,MESRU_v1,Type_2,|MES.RU|,𒈩𒊒,U+12229; U+12292,ru,RU,Attested Compound Reading,rig₁₁,
U+1222A,𒈪,OSL,atomic,,,MI,,MI_v1,Type_1,,,,mi,MI,Single Sign Reading,DUGUD2 | GA12 | GE6 | GI6 | GIG2 | GIGGI | GIGI2 | GIKKI | KU10 | KU10-KU10 | KUKKU5 | KUKU5 | ME2 | MI | MUŠ9 | MUŠI | MUŠU | SIL4 | SUX(MI) | WI4 | dugud2 | ga12 | ge6 | gi6 | gig2 | giggi | gigi2 | gikki | ku10 | ku10-ku10 | kukku5 | kuku5 | me2 | mi | muš9 | muši | mušu | sil4 | sux(MI) | wi4 | ĜE6 | ĜI6 | ĝe6 | ĝi6 | ŞIL2 | şil2,LAK391 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY248 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL348 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU173 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES213 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL200 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL267 [Hittite period (~1650–1180 BCE) | Hittite]; KWU506 [Ur III (~2112–2004 BCE) | Administrative]; MZL681 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE152 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP120 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA427 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA218 [Standard Babylonian (any period) | Akkadian syllabary]
U+1222A,𒈪,OSL,compound,,1,|MI.MI|,,MIMI_v1,Type_2,|MI.MI|,𒈪𒈪,U+1222A; U+1222A,mi,MI,Attested Compound Reading,kukku₂|kukkug₂,
U+1222A,𒈪,OSL,compound,,2,|MI.MI|,,MIMI_v1,Type_2,|MI.MI|,𒈪𒈪,U+1222A; U+1222A,mi,MI,Attested Compound Reading,kukku₂|kukkug₂,
U+1251F,𒔟,OSL,atomic,,,|MI.ZA₇|,,MIZA_v1,Type_1,,,,mi + za₇,|MI.ZA₇|,Single Sign Reading,,LAK393 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES215 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+1222A,𒈪,OSL,compound,,1,|MI&MI|,,MIMI_v1,Type_2,|MI&MI|,𒈪𒈪,U+1222A; U+1222A,mi,MI,No Attested Compound Reading,,BAU174 [Early Dynastic (~2900–2340 BCE) | Lagash]
U+1222A,𒈪,OSL,compound,,2,|MI&MI|,,MIMI_v1,Type_2,|MI&MI|,𒈪𒈪,U+1222A; U+1222A,mi,MI,No Attested Compound Reading,,BAU174 [Early Dynastic (~2900–2340 BCE) | Lagash]
U+1222B,𒈫,OSL,atomic,,,MIN,,MIN_v1,Type_1,,,,min,MIN,Single Sign Reading,MENX(MIN) | MIN | MINA | menx(MIN) | min | mina | ŠIN2 | ŠINA | šin2 | šina,LAK417 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY308a [Standard Babylonian (any period) | Akkadian syllabary]; ABZL465 [Old Babylonian (~2000–1600 BCE) | School texts]; HZL361 [Hittite period (~1650–1180 BCE) | Hittite]; MZL825 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP039^b [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA570 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1222C,𒈬,OSL,atomic,,,MU,,MU_v1,Type_1,,,,mu,MU,Single Sign Reading,GU10 | I14 | IA5 | MEHIDA | MEHIDI | MEHIDU | MU | MUHALDIM | MUHALDIMA | SUH7 | TAH3 | TUH3 | WU4 | gu10 | i14 | ia5 | mehida | mehidi | mehidu | mu | muhaldim | muhaldima | suh7 | tah3 | tuh3 | wu4 | ĜU10 | ĝu10 | ŠAD2 | ŠU10 | ŠUM3 | ŠUMU | šad2 | šu10 | šum3 | šumu,LAK014 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY035 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL020 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU026 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES008 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL005 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL017 [Hittite period (~1650–1180 BCE) | Hittite]; KWU048 [Ur III (~2112–2004 BCE) | Administrative]; MZL098 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE024 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP438 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA061 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA028 [Standard Babylonian (any period) | Akkadian syllabary]
U+1222C,𒈬,OSL,compound,,1,|MU.BU|,,MUBU_v1,Type_2,|MU.BU|,𒈬𒁍,U+1222C; U+1204D,mu,MU,Attested Compound Reading,mudra₆|mudru₆|munzerₓ,
U+1204D,𒁍,OSL,compound,,2,|MU.BU|,,MUBU_v1,Type_2,|MU.BU|,𒈬𒁍,U+1222C; U+1204D,bu,BU,Attested Compound Reading,mudra₆|mudru₆|munzerₓ,
U+1222C,𒈬,OSL,compound,,1,|MU.ME.U.U.U|,,MUMEUUU_v1,Type_2,|MU.ME.U.U.U|,𒈬𒎌,U+1222C; U+1238C,mu,MU,Attested Compound Reading,šumati|šuwati,
U+1238C,𒎌,OSL,compound,,2,|MU.ME.U.U.U|,,MUMEUUU_v1,Type_2,|MU.ME.U.U.U|,𒈬𒎌,U+1222C; U+1238C,mesh,ME.U.U.U,Attested Compound Reading,šumati|šuwati,
U+1222C,𒈬,OSL,compound,,1,|MU.UŠ.TUG₂.PI|,,MUUSTUGP_v1,Type_2,|MU.UŠ.TUG₂.PI|,𒈬𒍑𒌆𒉿,U+1222C; U+12351; U+12306; U+1227F,mu,MU,Attested Compound Reading,muštu₂|muštug₂,
U+12351,𒍑,OSL,compound,,2,|MU.UŠ.TUG₂.PI|,,MUUSTUGP_v1,Type_2,|MU.UŠ.TUG₂.PI|,𒈬𒍑𒌆𒉿,U+1222C; U+12351; U+12306; U+1227F,ush,UŠ,Attested Compound Reading,muštu₂|muštug₂,
U+12306,𒌆,OSL,compound,,3,|MU.UŠ.TUG₂.PI|,,MUUSTUGP_v1,Type_2,|MU.UŠ.TUG₂.PI|,𒈬𒍑𒌆𒉿,U+1222C; U+12351; U+12306; U+1227F,tug₂,TUG2,Attested Compound Reading,muštu₂|muštug₂,
U+1227F,𒉿,OSL,compound,,4,|MU.UŠ.TUG₂.PI|,,MUUSTUGP_v1,Type_2,|MU.UŠ.TUG₂.PI|,𒈬𒍑𒌆𒉿,U+1222C; U+12351; U+12306; U+1227F,pi,PI,Attested Compound Reading,muštu₂|muštug₂,
U+1222C,𒈬,OSL,compound,,1,|MU&MU|,|MU.MU|,MUMU_v1,Type_2,|MU.MU|,𒈬𒈬,U+1222C; U+1222C,mu,MU,No Attested Compound Reading,,LAK015 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY119 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL142 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL052 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL171 [Hittite period (~1650–1180 BCE) | Hittite]; KWU049 [Ur III (~2112–2004 BCE) | Administrative]; MZL301 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE025 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP439 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA169 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA103 [Standard Babylonian (any period) | Akkadian syllabary]
U+1222C,𒈬,OSL,compound,,2,|MU&MU|,|MU.MU|,MUMU_v1,Type_2,|MU.MU|,𒈬𒈬,U+1222C; U+1222C,mu,MU,No Attested Compound Reading,,LAK015 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY119 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL142 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL052 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL171 [Hittite period (~1650–1180 BCE) | Hittite]; KWU049 [Ur III (~2112–2004 BCE) | Administrative]; MZL301 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE025 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP439 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA169 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA103 [Standard Babylonian (any period) | Akkadian syllabary]
